sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
84,SEA,West,82,41,41,5,87,236,269,-33,0,0,0,0,0
84,PHI,East,82,38,44,11,87,247,246,1,0,0,0,0,0
84,NSH,West,82,37,45,13,87,252,247,5,0,0,0,0,0
84,STL,West,82,38,44,9,85,246,250,-4,0,0,0,0,0
84,WPG,West,82,37,45,8,82,223,267,-44,0,0,0,0,0
84,MTL,East,82,36,46,10,82,245,251,-6,0,0,0,0,0
84,TBL,East,82,35,47,10,80,251,254,-3,0,0,0,0,0
84,VAN,West,82,33,49,12,78,208,243,-35,0,0,0,0,0
84,WSH,East,82,35,47,7,77,212,265,-53,0,0,0,0,0
84,CHI,West,82,27,55,12,66,176,232,-56,0,0,0,0,0
85,STL,West,82,51,31,9,111,290,256,34,1,1,1,0,0
85,PIT,East,82,52,30,6,110,285,241,44,1,0,0,0,0
85,FLA,East,82,47,35,11,105,272,242,30,1,0,0,0,0
85,COL,West,82,48,34,8,104,298,256,42,1,0,0,0,0
85,SJS,West,82,48,34,8,104,269,249,20,1,0,0,0,0
85,VGK,West,82,45,37,12,102,293,251,42,1,1,1,1,1
85,PHI,East,82,47,35,6,100,259,255,4,1,0,0,0,0
85,DET,East,82,45,37,10,100,247,238,9,1,1,1,0,0
85,UTA,West,82,44,38,12,100,291,267,24,1,0,0,0,0
85,CAR,East,82,44,38,10,98,281,262,19,1,0,0,0,0
85,TBL,East,82,45,37,6,96,244,249,-5,1,1,0,0,0
85,LAK,West,82,43,39,10,96,279,258,21,1,1,0,0,0
85,MTL,East,82,41,41,13,95,256,258,-2,1,1,1,1,0
85,BOS,East,82,43,39,7,93,285,277,8,1,1,0,0,0
85,OTT,East,82,42,40,9,93,236,243,-7,0,0,0,0,0
85,DAL,West,82,43,39,6,92,254,257,-3,1,1,0,0,0
85,WPG,West,82,40,42,12,92,253,260,-7,1,0,0,0,0
85,BUF,East,82,42,40,7,91,263,249,14,0,0,0,0,0
85,MIN,West,82,40,42,10,90,263,249,14,0,0,0,0,0
85,CBJ,East,82,40,42,9,89,241,256,-15,0,0,0,0,0
85,NYR,East,82,38,44,13,89,236,257,-21,0,0,0,0,0
85,ANA,West,82,34,48,19,87,236,261,-25,0,0,0,0,0
85,NSH,West,82,38,44,10,86,271,268,3,0,0,0,0,0
85,NYI,East,82,41,41,1,83,261,256,5,0,0,0,0,0
85,NJD,East,82,37,45,9,83,245,270,-25,0,0,0,0,0
85,TOR,East,82,34,48,15,83,225,260,-35,0,0,0,0,0
85,EDM,West,82,37,45,8,82,230,249,-19,0,0,0,0,0
85,SEA,West,82,36,46,10,82,232,252,-20,0,0,0,0,0
85,WSH,East,82,36,46,10,82,223,243,-20,0,0,0,0,0
85,VAN,West,82,32,50,14,78,239,268,-29,0,0,0,0,0
85,CGY,West,82,33,49,10,76,235,268,-33,0,0,0,0,0
85,CHI,West,82,26,56,12,64,203,270,-67,0,0,0,0,0
86,CAR,East,82,53,29,9,115,310,228,82,1,1,1,1,1
86,NSH,West,82,53,29,5,111,282,232,50,1,1,0,0,0
86,OTT,East,82,49,33,11,109,302,253,49,1,1,1,0,0
86,NYR,East,82,46,36,12,104,267,242,25,1,1,0,0,0
86,CGY,West,82,46,36,12,104,259,247,12,1,0,0,0,0
86,PHI,East,82,47,35,9,103,284,251,33,1,0,0,0,0
86,NJD,East,82,46,36,8,100,254,236,18,1,1,0,0,0
86,COL,West,82,45,37,10,100,296,249,47,1,1,1,0,0
86,ANA,West,82,46,36,7,99,274,251,23,1,1,0,0,0
86,MTL,East,82,43,39,12,98,269,247,22,1,0,0,0,0
86,TOR,East,82,39,43,19,97,258,263,-5,1,0,0,0,0
86,DET,East,82,42,40,12,96,238,233,5,1,0,0,0,0
86,LAK,West,82,43,39,9,95,282,270,12,1,0,0,0,0
86,DAL,West,82,44,38,6,94,242,250,-8,1,0,0,0,0
86,EDM,West,82,44,38,5,93,255,238,17,1,1,1,1,0
86,FLA,East,82,43,39,7,93,277,257,20,0,0,0,0,0
86,VGK,West,82,43,39,7,93,249,254,-5,1,0,0,0,0
86,SEA,West,82,41,41,9,91,252,238,14,0,0,0,0,0
86,STL,West,82,42,40,6,90,262,266,-4,0,0,0,0,0
86,NYI,East,82,39,43,10,88,261,255,6,0,0,0,0,0
86,MIN,West,82,37,45,13,87,235,273,-38,0,0,0,0,0
86,TBL,East,82,40,42,6,86,265,273,-8,0,0,0,0,0
86,CBJ,East,82,38,44,9,85,258,267,-9,0,0,0,0,0
86,PIT,East,82,37,45,10,84,250,272,-22,0,0,0,0,0
86,UTA,West,82,35,47,13,83,241,260,-19,0,0,0,0,0
86,BOS,East,82,38,44,6,82,244,277,-33,0,0,0,0,0
86,BUF,East,82,37,45,8,82,212,245,-33,0,0,0,0,0
86,WPG,West,82,35,47,9,79,250,271,-21,0,0,0,0,0
86,WSH,East,82,35,47,9,79,237,280,-43,0,0,0,0,0
86,SJS,West,82,34,48,9,77,250,287,-37,0,0,0,0,0
86,VAN,West,82,29,53,6,64,199,280,-81,0,0,0,0,0
86,CHI,West,82,23,59,16,62,203,272,-69,0,0,0,0,0
87,VGK,West,82,53,29,6,112,285,211,74,1,1,1,1,1
87,CAR,East,82,50,32,12,112,282,232,50,1,0,0,0,0
87,STL,West,82,50,32,12,112,259,224,35,1,1,0,0,0
87,SJS,West,82,48,34,9,105,271,236,35,1,0,0,0,0
87,COL,West,82,48,34,7,103,262,228,34,1,1,1,0,0
87,UTA,West,82,43,39,13,99,271,270,1,1,0,0,0,0
87,DAL,West,82,45,37,8,98,250,251,-1,1,1,0,0,0
87,LAK,West,82,41,41,16,98,272,260,12,1,0,0,0,0
87,MIN,West,82,44,38,8,96,254,251,3,1,0,0,0,0
87,NSH,West,82,43,39,10,96,294,274,20,0,0,0,0,0
87,NJD,East,82,44,38,6,94,267,242,25,1,1,0,0,0
87,DET,East,82,40,42,14,94,270,252,18,1,0,0,0,0
87,EDM,West,82,43,39,7,93,283,268,15,0,0,0,0,0
87,NYI,East,82,39,43,15,93,276,267,9,1,1,0,0,0
87,TBL,East,82,42,40,7,91,264,265,-1,1,0,0,0,0
87,TOR,East,82,41,41,9,91,238,234,4,1,1,1,1,0
87,MTL,East,82,40,42,11,91,243,258,-15,1,0,0,0,0
87,FLA,East,82,42,40,6,90,266,259,7,1,1,1,0,0
87,SEA,West,82,41,41,8,90,259,279,-20,0,0,0,0,0
87,NYR,East,82,40,42,10,90,252,262,-10,0,0,0,0,0
87,ANA,West,82,38,44,13,89,259,261,-2,0,0,0,0,0
87,CGY,West,82,37,45,15,89,233,246,-13,0,0,0,0,0
87,WPG,West,82,39,43,10,88,241,261,-20,0,0,0,0,0
87,WSH,East,82,38,44,11,87,233,264,-31,0,0,0,0,0
87,BOS,East,82,37,45,13,87,253,244,9,0,0,0,0,0
87,OTT,East,82,38,44,10,86,256,291,-35,0,0,0,0,0
87,PIT,East,82,39,43,7,85,280,296,-16,0,0,0,0,0
87,BUF,East,82,37,45,10,84,265,277,-12,0,0,0,0,0
87,CHI,West,82,36,46,11,83,223,252,-29,0,0,0,0,0
87,PHI,East,82,36,46,9,81,234,267,-33,0,0,0,0,0
87,CBJ,East,82,33,49,13,79,219,254,-35,0,0,0,0,0
87,VAN,West,82,27,55,11,65,193,271,-78,0,0,0,0,0
88,CAR,East,82,51,31,9,111,323,247,76,1,1,0,0,0
88,PIT,East,82,50,32,6,106,286,242,44,1,0,0,0,0
88,COL,West,82,49,33,7,105,283,242,41,1,1,1,1,1
88,VGK,West,82,48,34,7,103,277,240,37,1,1,0,0,0
88,OTT,East,82,46,36,11,103,272,252,20,1,1,1,0,0
88,PHI,East,82,44,38,14,102,292,263,29,1,0,0,0,0
88,CBJ,East,82,47,35,7,101,268,245,23,1,1,0,0,0
88,SEA,West,82,45,37,10,100,267,239,28,1,0,0,0,0
88,FLA,East,82,47,35,4,98,280,265,15,1,0,0,0,0
88,NSH,West,82,46,36,6,98,289,230,59,1,0,0,0,0
88,MIN,West,82,42,40,14,98,248,251,-3,1,1,1,0,0
88,ANA,West,82,43,39,10,96,261,267,-6,1,1,0,0,0
88,NYR,East,82,45,37,5,95,253,246,7,1,1,1,1,0
88,SJS,West,82,41,41,13,95,252,258,-6,1,0,0,0,0
88,NYI,East,82,44,38,6,94,239,239,0,1,0,0,0,0
88,TBL,East,82,42,40,10,94,291,267,24,0,0,0,0,0
88,EDM,West,82,42,40,8,92,255,256,-1,1,0,0,0,0
88,BOS,East,82,39,43,14,92,259,260,-1,0,0,0,0,0
88,WSH,East,82,40,42,11,91,222,240,-18,0,0,0,0,0
88,TOR,East,82,38,44,15,91,238,249,-11,0,0,0,0,0
88,DAL,West,82,41,41,8,90,241,265,-24,0,0,0,0,0
88,WPG,West,82,37,45,16,90,255,274,-19,0,0,0,0,0
88,CGY,West,82,36,46,18,90,240,252,-12,0,0,0,0,0
88,MTL,East,82,38,44,12,88,241,242,-1,0,0,0,0,0
88,LAK,West,82,37,45,14,88,252,248,4,0,0,0,0,0
88,STL,West,82,37,45,12,86,242,273,-31,0,0,0,0,0
88,DET,East,82,39,43,7,85,248,257,-9,0,0,0,0,0
88,BUF,East,82,38,44,8,84,254,297,-43,0,0,0,0,0
88,UTA,West,82,37,45,5,79,238,289,-51,0,0,0,0,0
88,NJD,East,82,31,51,17,79,245,283,-38,0,0,0,0,0
88,CHI,West,82,28,54,19,75,175,248,-73,0,0,0,0,0
88,VAN,West,82,24,58,19,67,191,251,-60,0,0,0,0,0
89,COL,West,82,54,28,5,113,302,239,63,1,1,1,0,0
89,VGK,West,82,52,30,5,109,288,238,50,1,0,0,0,0
89,CAR,East,82,50,32,7,107,292,248,44,1,0,0,0,0
89,EDM,West,82,46,36,13,105,289,253,36,1,1,1,1,1
89,BOS,East,82,45,37,13,103,251,234,17,1,1,0,0,0
89,TBL,East,82,47,35,8,102,263,240,23,1,1,1,1,0
89,PIT,East,82,47,35,7,101,270,248,22,1,1,0,0,0
89,PHI,East,82,45,37,10,100,266,252,14,1,0,0,0,0
89,DET,East,82,43,39,12,98,260,268,-8,1,0,0,0,0
89,UTA,West,82,44,38,8,96,265,254,11,1,1,0,0,0
89,SJS,West,82,40,42,16,96,246,231,15,1,0,0,0,0
89,NYR,East,82,44,38,7,95,253,258,-5,1,0,0,0,0
89,OTT,East,82,40,42,15,95,262,257,5,1,1,1,0,0
89,ANA,West,82,41,41,12,94,274,267,7,1,0,0,0,0
89,CBJ,East,82,42,40,9,93,265,274,-9,0,0,0,0,0
89,NYI,East,82,39,43,15,93,235,230,5,0,0,0,0,0
89,FLA,East,82,41,41,10,92,261,263,-2,0,0,0,0,0
89,CGY,West,82,41,41,10,92,241,228,13,1,1,0,0,0
89,STL,West,82,40,42,11,91,284,287,-3,1,0,0,0,0
89,SEA,West,82,40,42,10,90,236,246,-10,0,0,0,0,0
89,WPG,West,82,42,40,5,89,264,282,-18,0,0,0,0,0
89,NSH,West,82,40,42,9,89,262,281,-19,0,0,0,0,0
89,MTL,East,82,39,43,11,89,231,254,-23,0,0,0,0,0
89,MIN,West,82,40,42,8,88,228,255,-27,0,0,0,0,0
89,TOR,East,82,38,44,12,88,248,258,-10,0,0,0,0,0
89,NJD,East,82,37,45,13,87,243,250,-7,0,0,0,0,0
89,LAK,West,82,38,44,9,85,238,250,-12,0,0,0,0,0
89,DAL,West,82,37,45,11,85,255,268,-13,0,0,0,0,0
89,WSH,East,82,36,46,11,83,231,267,-36,0,0,0,0,0
89,BUF,East,82,31,51,15,77,226,270,-44,0,0,0,0,0
89,CHI,West,82,26,56,15,67,203,240,-37,0,0,0,0,0
89,VAN,West,82,27,55,12,66,212,254,-42,0,0,0,0,0
90,COL,West,82,54,28,6,114,307,229,78,1,0,0,0,0
90,NSH,West,82,44,38,15,103,283,240,43,1,0,0,0,0
90,BUF,East,82,47,35,8,102,256,227,29,1,1,1,0,0
90,DAL,West,82,44,38,14,102,268,242,26,1,1,1,0,0
90,MTL,East,82,45,37,10,100,243,246,-3,1,0,0,0,0
90,PIT,East,82,46,36,7,99,268,246,22,1,1,1,1,0
90,NJD,East,82,45,37,9,99,281,248,33,1,0,0,0,0
90,CAR,East,82,44,38,11,99,280,251,29,1,1,0,0,0
90,ANA,West,82,37,45,24,98,246,231,15,1,1,1,1,1
90,MIN,West,82,43,39,11,97,274,265,9,1,0,0,0,0
90,VGK,West,82,46,36,4,96,291,267,24,1,0,0,0,0
90,STL,West,82,46,36,4,96,254,238,16,1,1,0,0,0
90,LAK,West,82,43,39,9,95,252,244,8,1,1,0,0,0
90,FLA,East,82,45,37,4,94,283,266,17,1,0,0,0,0
90,BOS,East,82,43,39,8,94,257,239,18,1,1,0,0,0
90,OTT,East,82,38,44,18,94,253,276,-23,1,0,0,0,0
90,WPG,West,82,41,41,11,93,256,250,6,0,0,0,0,0
90,EDM,West,82,42,40,8,92,255,278,-23,0,0,0,0,0
90,CGY,West,82,42,40,7,91,235,256,-21,0,0,0,0,0
90,CBJ,East,82,41,41,9,91,272,261,11,0,0,0,0,0
90,DET,East,82,40,42,11,91,263,246,17,0,0,0,0,0
90,NYI,East,82,41,41,6,88,257,272,-15,0,0,0,0,0
90,UTA,West,82,41,41,5,87,244,271,-27,0,0,0,0,0
90,PHI,East,82,37,45,11,85,247,271,-24,0,0,0,0,0
90,TBL,East,82,35,47,14,84,259,279,-20,0,0,0,0,0
90,SJS,West,82,36,46,11,83,256,279,-23,0,0,0,0,0
90,WSH,East,82,37,45,8,82,229,278,-49,0,0,0,0,0
90,NYR,East,82,35,47,11,81,257,282,-25,0,0,0,0,0
90,CHI,West,82,33,49,15,81,218,256,-38,0,0,0,0,0
90,SEA,West,82,32,50,15,79,245,274,-29,0,0,0,0,0
90,VAN,West,82,34,48,10,78,212,257,-45,0,0,0,0,0
90,TOR,East,82,35,47,6,76,237,273,-36,0,0,0,0,0
91,TBL,East,82,54,28,6,114,283,217,66,1,1,0,0,0
91,MTL,East,82,49,33,15,113,296,240,56,1,1,1,1,1
91,CAR,East,82,51,31,9,111,303,246,57,1,1,0,0,0
91,EDM,West,82,49,33,8,106,285,232,53,1,1,0,0,0
91,COL,West,82,47,35,10,104,304,257,47,1,0,0,0,0
91,PIT,East,82,45,37,11,101,282,251,31,1,1,1,0,0
91,VGK,West,82,48,34,4,100,274,241,33,1,0,0,0,0
91,MIN,West,82,44,38,10,98,255,244,11,1,0,0,0,0
91,FLA,East,82,45,37,7,97,268,257,11,1,0,0,0,0
91,WPG,West,82,45,37,7,97,263,267,-4,1,1,1,1,0
91,CGY,West,82,40,42,16,96,262,251,11,1,1,0,0,0
91,STL,West,82,42,40,11,95,271,255,16,1,1,1,0,0
91,SJS,West,82,41,41,13,95,273,257,16,1,0,0,0,0
91,NYI,East,82,43,39,8,94,253,261,-8,1,0,0,0,0
91,DET,East,82,42,40,10,94,272,260,12,1,0,0,0,0
91,DAL,West,82,41,41,12,94,263,259,4,0,0,0,0,0
91,NSH,West,82,39,43,16,94,286,291,-5,0,0,0,0,0
91,OTT,East,82,38,44,16,92,245,235,10,1,0,0,0,0
91,ANA,West,82,42,40,5,89,261,262,-1,0,0,0,0,0
91,NYR,East,82,41,41,7,89,260,256,4,0,0,0,0,0
91,CBJ,East,82,41,41,6,88,270,296,-26,0,0,0,0,0
91,SEA,West,82,38,44,9,85,245,258,-13,0,0,0,0,0
91,BOS,East,82,36,46,13,85,252,267,-15,0,0,0,0,0
91,LAK,West,82,39,43,5,83,255,272,-17,0,0,0,0,0
91,NJD,East,82,35,47,12,82,237,261,-24,0,0,0,0,0
91,PHI,East,82,37,45,7,81,253,279,-26,0,0,0,0,0
91,BUF,East,82,36,46,8,80,235,281,-46,0,0,0,0,0
91,TOR,East,82,34,48,12,80,233,269,-36,0,0,0,0,0
91,UTA,West,82,34,48,11,79,260,292,-32,0,0,0,0,0
91,VAN,West,82,31,51,15,77,206,243,-37,0,0,0,0,0
91,CHI,West,82,33,49,10,76,203,268,-65,0,0,0,0,0
91,WSH,East,82,32,50,7,71,223,306,-83,0,0,0,0,0
92,MTL,East,82,53,29,9,115,277,238,39,1,0,0,0,0
92,PIT,East,82,51,31,8,110,283,261,22,1,1,1,1,1
92,UTA,West,82,49,33,12,110,264,224,40,1,0,0,0,0
92,STL,West,82,44,38,14,102,281,252,29,1,1,1,0,0
92,EDM,West,82,46,36,7,99,281,245,36,1,0,0,0,0
92,COL,West,82,45,37,9,99,282,264,18,1,0,0,0,0
92,CAR,East,82,45,37,8,98,307,268,39,1,0,0,0,0
92,LAK,West,82,44,38,10,98,262,231,31,1,1,1,1,0
92,SEA,West,82,42,40,14,98,265,246,19,1,1,0,0,0
92,VGK,West,82,44,38,9,97,272,260,12,1,0,0,0,0
92,OTT,East,82,45,37,6,96,274,259,15,1,0,0,0,0
92,TBL,East,82,42,40,12,96,269,253,16,1,1,1,0,0
92,PHI,East,82,44,38,6,94,257,280,-23,1,1,0,0,0
92,DAL,West,82,42,40,9,93,252,261,-9,1,1,0,0,0
92,NYI,East,82,42,40,9,93,236,273,-37,1,0,0,0,0
92,FLA,East,82,40,42,13,93,259,265,-6,1,1,0,0,0
92,NJD,East,82,43,39,6,92,255,264,-9,0,0,0,0,0
92,BUF,East,82,40,42,12,92,247,254,-7,0,0,0,0,0
92,MIN,West,82,41,41,9,91,247,249,-2,0,0,0,0,0
92,WPG,West,82,39,43,13,91,235,248,-13,0,0,0,0,0
92,ANA,West,82,40,42,9,89,255,267,-12,0,0,0,0,0
92,NYR,East,82,39,43,10,88,285,271,14,0,0,0,0,0
92,DET,East,82,40,42,7,87,235,247,-12,0,0,0,0,0
92,CGY,West,82,38,44,10,86,249,254,-5,0,0,0,0,0
92,TOR,East,82,36,46,12,84,250,264,-14,0,0,0,0,0
92,CBJ,East,82,36,46,9,81,257,271,-14,0,0,0,0,0
92,SJS,West,82,34,48,13,81,237,259,-22,0,0,0,0,0
92,VAN,West,82,33,49,15,81,211,236,-25,0,0,0,0,0
92,BOS,East,82,37,45,5,79,246,252,-6,0,0,0,0,0
92,WSH,East,82,35,47,8,78,225,261,-36,0,0,0,0,0
92,NSH,West,82,33,49,8,74,251,285,-34,0,0,0,0,0
92,CHI,West,82,30,52,14,74,215,259,-44,0,0,0,0,0
93,COL,West,82,54,28,3,111,323,256,67,1,0,0,0,0
93,VGK,West,82,52,30,7,111,298,228,70,1,1,1,0,0
93,FLA,East,82,51,31,4,106,269,239,30,1,1,0,0,0
93,CAR,East,82,48,34,9,105,292,250,42,1,0,0,0,0
93,PIT,East,82,50,32,4,104,279,248,31,1,1,1,1,0
93,UTA,West,82,46,36,12,104,273,268,5,1,0,0,0,0
93,CBJ,East,82,45,37,11,101,243,228,15,1,1,0,0,0
93,CGY,West,82,43,39,13,99,269,256,13,1,0,0,0,0
93,STL,West,82,43,39,12,98,276,270,6,1,1,1,1,1
93,NJD,East,82,44,38,9,97,253,249,4,1,0,0,0,0
93,SJS,West,82,42,40,12,96,283,258,25,1,1,0,0,0
93,ANA,West,82,40,42,14,94,239,254,-15,1,0,0,0,0
93,DAL,West,82,42,40,9,93,277,261,16,1,1,0,0,0
93,EDM,West,82,42,40,9,93,260,242,18,0,0,0,0,0
93,WSH,East,82,40,42,12,92,244,254,-10,1,0,0,0,0
93,SEA,West,82,41,41,9,91,252,244,8,0,0,0,0,0
93,NSH,West,82,40,42,11,91,261,256,5,0,0,0,0,0
93,PHI,East,82,40,42,11,91,257,256,1,1,1,1,0,0
93,NYI,East,82,40,42,10,90,256,266,-10,1,0,0,0,0
93,MIN,West,82,39,43,12,90,234,256,-22,0,0,0,0,0
93,DET,East,82,39,43,11,89,244,284,-40,0,0,0,0,0
93,TBL,East,82,35,47,19,89,265,261,4,0,0,0,0,0
93,OTT,East,82,40,42,8,88,253,281,-28,0,0,0,0,0
93,LAK,West,82,38,44,12,88,240,243,-3,0,0,0,0,0
93,BOS,East,82,37,45,13,87,245,259,-14,0,0,0,0,0
93,TOR,East,82,40,42,6,86,256,254,2,0,0,0,0,0
93,BUF,East,82,40,42,6,86,235,259,-24,0,0,0,0,0
93,NYR,East,82,36,46,14,86,249,264,-15,0,0,0,0,0
93,WPG,West,82,35,47,15,85,263,270,-7,0,0,0,0,0
93,VAN,West,82,34,48,12,80,203,271,-68,0,0,0,0,0
93,MTL,East,82,31,51,14,76,248,288,-40,0,0,0,0,0
93,CHI,West,82,25,57,15,65,211,277,-66,0,0,0,0,0
94,COL,West,82,56,26,11,123,311,229,82,1,1,1,1,1
94,MIN,West,82,54,28,8,116,280,221,59,1,1,0,0,0
94,STL,West,82,54,28,3,111,270,236,34,1,1,1,0,0
94,FLA,East,82,49,33,9,107,293,253,40,1,1,0,0,0
94,NJD,East,82,47,35,10,104,270,221,49,1,1,0,0,0
94,DET,East,82,47,35,9,103,270,263,7,1,0,0,0,0
94,OTT,East,82,45,37,9,99,280,268,12,1,0,0,0,0
94,MTL,East,82,43,39,13,99,274,250,24,1,1,1,1,0
94,LAK,West,82,43,39,13,99,271,282,-11,1,1,0,0,0
94,ANA,West,82,44,38,10,98,282,261,21,1,0,0,0,0
94,NYR,East,82,44,38,9,97,255,239,16,1,1,1,0,0
94,TBL,East,82,42,40,13,97,255,239,16,1,0,0,0,0
94,CGY,West,82,40,42,14,94,253,270,-17,1,0,0,0,0
94,WPG,West,82,38,44,16,92,247,230,17,1,0,0,0,0
94,VGK,West,82,40,42,10,90,252,261,-9,1,0,0,0,0
94,SEA,West,82,39,43,12,90,266,260,6,0,0,0,0,0
94,BOS,East,82,38,44,13,89,236,246,-10,1,0,0,0,0
94,DAL,West,82,40,42,8,88,265,256,9,0,0,0,0,0
94,NSH,West,82,39,43,10,88,253,266,-13,0,0,0,0,0
94,EDM,West,82,39,43,10,88,247,258,-11,0,0,0,0,0
94,SJS,West,82,38,44,12,88,252,269,-17,0,0,0,0,0
94,CAR,East,82,38,44,11,87,255,283,-28,0,0,0,0,0
94,PHI,East,82,38,44,10,86,254,270,-16,0,0,0,0,0
94,CBJ,East,82,38,44,10,86,239,250,-11,0,0,0,0,0
94,VAN,West,82,36,46,13,85,239,268,-29,0,0,0,0,0
94,NYI,East,82,39,43,6,84,238,245,-7,0,0,0,0,0
94,UTA,West,82,38,44,7,83,275,289,-14,0,0,0,0,0
94,PIT,East,82,37,45,9,83,241,275,-34,0,0,0,0,0
94,BUF,East,82,36,46,11,83,226,248,-22,0,0,0,0,0
94,TOR,East,82,33,49,15,81,224,257,-33,0,0,0,0,0
94,WSH,East,82,32,50,12,76,220,271,-51,0,0,0,0,0
94,CHI,West,82,28,54,13,69,204,263,-59,0,0,0,0,0
95,COL,West,82,51,31,9,111,302,239,63,1,1,0,0,0
95,EDM,West,82,49,33,11,109,277,236,41,1,0,0,0,0
95,NSH,West,82,46,36,12,104,270,219,51,1,1,1,0,0
95,CAR,East,82,48,34,7,103,271,253,18,1,1,1,1,0
95,FLA,East,82,47,35,9,103,294,237,57,1,1,1,0,0
95,PIT,East,82,47,35,7,101,286,265,21,1,0,0,0,0
95,DET,East,82,46,36,9,101,253,250,3,1,1,0,0,0
95,SEA,West,82,45,37,11,101,262,245,17,1,1,0,0,0
95,WPG,West,82,41,41,17,99,249,226,23,1,0,0,0,0
95,DAL,West,82,44,38,10,98,264,262,2,1,0,0,0,0
95,TBL,East,82,46,36,5,97,269,265,4,1,0,0,0,0
95,NYR,East,82,45,37,6,96,243,249,-6,1,1,0,0,0
95,VGK,West,82,45,37,5,95,252,250,2,1,1,1,1,1
95,UTA,West,82,44,38,7,95,252,288,-36,1,0,0,0,0
95,NJD,East,82,44,38,7,95,247,266,-19,1,0,0,0,0
95,NYI,East,82,43,39,9,95,279,252,27,1,0,0,0,0
95,BOS,East,82,43,39,7,93,255,272,-17,0,0,0,0,0
95,TOR,East,82,40,42,13,93,230,251,-21,0,0,0,0,0
95,MTL,East,82,43,39,6,92,246,243,3,0,0,0,0,0
95,OTT,East,82,40,42,12,92,256,265,-9,0,0,0,0,0
95,MIN,West,82,39,43,12,90,275,269,6,0,0,0,0,0
95,STL,West,82,40,42,9,89,249,261,-12,0,0,0,0,0
95,LAK,West,82,37,45,13,87,262,260,2,0,0,0,0,0
95,PHI,East,82,38,44,10,86,272,269,3,0,0,0,0,0
95,BUF,East,82,34,48,17,85,250,257,-7,0,0,0,0,0
95,SJS,West,82,37,45,10,84,249,257,-8,0,0,0,0,0
95,CGY,West,82,38,44,7,83,234,242,-8,0,0,0,0,0
95,ANA,West,82,34,48,13,81,245,283,-38,0,0,0,0,0
95,CBJ,East,82,36,46,8,80,258,270,-12,0,0,0,0,0
95,WSH,East,82,29,53,12,70,221,248,-27,0,0,0,0,0
95,VAN,West,82,25,57,20,70,202,252,-50,0,0,0,0,0
95,CHI,West,82,28,54,12,68,195,268,-73,0,0,0,0,0
96,COL,West,82,52,30,8,112,285,245,40,1,1,1,1,0
96,PIT,East,82,51,31,8,110,297,266,31,1,1,1,0,0
96,CAR,East,82,48,34,9,105,301,239,62,1,0,0,0,0
96,UTA,West,82,47,35,11,105,285,242,43,1,1,0,0,0
96,BUF,East,82,46,36,13,105,267,238,29,1,0,0,0,0
96,OTT,East,82,46,36,13,105,264,235,29,1,1,0,0,0
96,VGK,West,82,47,35,10,104,289,245,44,1,1,1,0,0
96,NYR,East,82,43,39,17,103,263,239,24,1,0,0,0,0
96,STL,West,82,47,35,8,102,269,251,18,1,1,0,0,0
96,WPG,West,82,47,35,8,102,252,239,13,1,0,0,0,0
96,DAL,West,82,45,37,11,101,277,264,13,1,0,0,0,0
96,NJD,East,82,42,40,16,100,259,233,26,1,1,1,1,1
96,MIN,West,82,45,37,8,98,246,254,-8,1,0,0,0,0
96,TBL,East,82,44,38,10,98,253,245,8,1,1,0,0,0
96,MTL,East,82,42,40,14,98,276,243,33,1,0,0,0,0
96,NSH,West,82,44,38,5,93,299,272,27,1,0,0,0,0
96,EDM,West,82,43,39,6,92,257,251,6,0,0,0,0,0
96,SEA,West,82,39,43,12,90,234,256,-22,0,0,0,0,0
96,NYI,East,82,40,42,7,87,241,261,-20,0,0,0,0,0
96,TOR,East,82,38,44,11,87,245,255,-10,0,0,0,0,0
96,FLA,East,82,37,45,13,87,243,270,-27,0,0,0,0,0
96,SJS,West,82,39,43,8,86,259,248,11,0,0,0,0,0
96,CGY,West,82,38,44,10,86,245,271,-26,0,0,0,0,0
96,ANA,West,82,37,45,11,85,232,278,-46,0,0,0,0,0
96,DET,East,82,35,47,14,84,229,263,-34,0,0,0,0,0
96,LAK,West,82,37,45,9,83,241,251,-10,0,0,0,0,0
96,CBJ,East,82,35,47,12,82,247,273,-26,0,0,0,0,0
96,BOS,East,82,35,47,12,82,218,255,-37,0,0,0,0,0
96,PHI,East,82,33,49,10,76,247,283,-36,0,0,0,0,0
96,CHI,West,82,30,52,15,75,202,246,-44,0,0,0,0,0
96,WSH,East,82,30,52,14,74,228,285,-57,0,0,0,0,0
96,VAN,West,82,30,52,14,74,192,246,-54,0,0,0,0,0
97,VGK,West,82,51,31,8,110,266,230,36,1,1,1,0,0
97,MTL,East,82,46,36,17,109,275,246,29,1,0,0,0,0
97,NSH,West,82,46,36,14,106,268,250,18,1,1,0,0,0
97,EDM,West,82,48,34,9,105,303,243,60,1,0,0,0,0
97,CAR,East,82,46,36,10,102,284,239,45,1,1,0,0,0
97,COL,West,82,46,36,8,100,278,257,21,1,1,1,1,1
97,NJD,East,82,45,37,10,100,242,251,-9,1,0,0,0,0
97,PIT,East,82,44,38,12,100,285,277,8,1,1,1,0,0
97,DET,East,82,44,38,9,97,282,282,0,1,0,0,0,0
97,DAL,West,82,44,38,9,97,270,271,-1,1,0,0,0,0
