sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
76,DAL,West,82,39,43,5,83,244,256,-12,0,0,0,0,0
76,SEA,West,82,38,44,7,83,254,248,6,0,0,0,0,0
76,NYI,East,82,38,44,6,82,265,264,1,0,0,0,0,0
76,SJS,West,82,36,46,9,81,228,254,-26,0,0,0,0,0
76,FLA,East,82,37,45,5,79,220,239,-19,0,0,0,0,0
76,NYR,East,82,34,48,8,76,237,247,-10,0,0,0,0,0
76,WSH,East,82,34,48,8,76,227,262,-35,0,0,0,0,0
76,CGY,West,82,34,48,5,73,236,254,-18,0,0,0,0,0
76,CHI,West,82,31,51,8,70,205,251,-46,0,0,0,0,0
77,PIT,East,82,52,30,6,110,303,251,52,1,1,1,0,0
77,SJS,West,82,49,33,7,105,279,259,20,1,0,0,0,0
77,DET,East,82,49,33,2,100,282,266,16,1,0,0,0,0
77,COL,West,82,48,34,4,100,312,273,39,1,0,0,0,0
77,DAL,West,82,47,35,6,100,286,270,16,1,1,0,0,0
77,OTT,East,82,45,37,8,98,282,271,11,1,0,0,0,0
77,CAR,East,82,46,36,5,97,277,265,12,1,1,1,1,0
77,PHI,East,82,46,36,4,96,281,249,32,1,0,0,0,0
77,LAK,West,82,46,36,4,96,265,254,11,1,0,0,0,0
77,TBL,East,82,42,40,10,94,281,274,7,1,1,0,0,0
77,BUF,East,82,44,38,5,93,278,244,34,1,1,0,0,0
77,NSH,West,82,44,38,5,93,274,249,25,1,1,1,1,1
77,VGK,West,82,42,40,9,93,275,254,21,1,0,0,0,0
77,STL,West,82,43,39,6,92,274,274,0,1,1,0,0,0
77,EDM,West,82,42,40,8,92,278,267,11,1,1,1,0,0
77,NJD,East,82,38,44,12,88,257,247,10,1,0,0,0,0
77,SEA,West,82,41,41,5,87,248,253,-5,0,0,0,0,0
77,NYI,East,82,40,42,7,87,261,269,-8,0,0,0,0,0
77,WPG,West,82,39,43,9,87,257,272,-15,0,0,0,0,0
77,MTL,East,82,40,42,6,86,245,267,-22,0,0,0,0,0
77,CBJ,East,82,39,43,8,86,272,264,8,0,0,0,0,0
77,UTA,West,82,39,43,6,84,274,270,4,0,0,0,0,0
77,CHI,West,82,38,44,8,84,234,252,-18,0,0,0,0,0
77,MIN,West,82,37,45,9,83,261,283,-22,0,0,0,0,0
77,TOR,East,82,37,45,7,81,249,284,-35,0,0,0,0,0
77,ANA,West,82,36,46,8,80,256,263,-7,0,0,0,0,0
77,NYR,East,82,37,45,4,78,229,282,-53,0,0,0,0,0
77,VAN,West,82,36,46,4,76,236,251,-15,0,0,0,0,0
77,BOS,East,82,35,47,6,76,237,271,-34,0,0,0,0,0
77,WSH,East,82,34,48,8,76,225,257,-32,0,0,0,0,0
77,FLA,East,82,34,48,7,75,246,268,-22,0,0,0,0,0
77,CGY,West,82,27,55,7,61,230,271,-41,0,0,0,0,0
78,VGK,West,82,53,29,4,110,310,229,81,1,0,0,0,0
78,CAR,East,82,52,30,4,108,327,277,50,1,1,0,0,0
78,TBL,East,82,49,33,6,104,276,241,35,1,0,0,0,0
78,PIT,East,82,49,33,4,102,284,249,35,1,0,0,0,0
78,PHI,East,82,49,33,2,100,269,259,10,1,0,0,0,0
78,WPG,West,82,47,35,5,99,314,256,58,1,0,0,0,0
78,NSH,West,82,45,37,8,98,272,260,12,1,1,0,0,0
78,NYR,East,82,45,37,5,95,268,248,20,1,1,1,0,0
78,CBJ,East,82,45,37,5,95,248,244,4,1,1,0,0,0
78,NYI,East,82,43,39,9,95,255,235,20,1,1,1,1,1
78,DET,East,82,45,37,3,93,233,237,-4,1,0,0,0,0
78,EDM,West,82,44,38,5,93,266,254,12,1,0,0,0,0
78,SEA,West,82,43,39,7,93,247,226,21,1,1,0,0,0
78,BUF,East,82,42,40,8,92,254,241,13,0,0,0,0,0
78,WSH,East,82,41,41,9,91,238,237,1,0,0,0,0,0
78,ANA,West,82,42,40,5,89,258,262,-4,1,0,0,0,0
78,DAL,West,82,39,43,11,89,254,263,-9,1,1,1,1,0
78,STL,West,82,41,41,6,88,291,297,-6,1,1,1,0,0
78,SJS,West,82,41,41,6,88,251,256,-5,0,0,0,0,0
78,COL,West,82,43,39,1,87,269,266,3,0,0,0,0,0
78,UTA,West,82,42,40,3,87,263,263,0,0,0,0,0,0
78,FLA,East,82,37,45,11,85,255,259,-4,0,0,0,0,0
78,OTT,East,82,40,42,4,84,266,270,-4,0,0,0,0,0
78,MIN,West,82,37,45,7,81,262,299,-37,0,0,0,0,0
78,VAN,West,82,34,48,12,80,232,253,-21,0,0,0,0,0
78,MTL,East,82,36,46,6,78,252,284,-32,0,0,0,0,0
78,CGY,West,82,34,48,8,76,228,253,-25,0,0,0,0,0
78,NJD,East,82,33,49,8,74,240,284,-44,0,0,0,0,0
78,BOS,East,82,33,49,8,74,230,258,-28,0,0,0,0,0
78,TOR,East,82,33,49,7,73,231,273,-42,0,0,0,0,0
78,LAK,West,82,29,53,6,64,260,306,-46,0,0,0,0,0
78,CHI,West,82,26,56,6,58,214,278,-64,0,0,0,0,0
79,CAR,East,82,53,29,2,108,296,249,47,1,1,1,1,1
79,VGK,West,82,49,33,9,107,284,241,43,1,1,1,0,0
79,COL,West,82,50,32,3,103,298,252,46,1,0,0,0,0
79,EDM,West,82,49,33,2,100,275,242,33,1,1,1,1,0
79,PIT,East,82,46,36,8,100,274,259,15,1,0,0,0,0
79,TBL,East,82,48,34,3,99,274,249,25,1,1,1,0,0
79,UTA,West,82,45,37,8,98,274,250,24,1,0,0,0,0
79,LAK,West,82,47,35,3,97,264,236,28,1,1,0,0,0
79,SJS,West,82,46,36,4,96,247,231,16,1,0,0,0,0
79,NSH,West,82,44,38,7,95,281,254,27,1,1,0,0,0
79,BUF,East,82,44,38,6,94,264,241,23,1,0,0,0,0
79,NYR,East,82,42,40,8,92,256,256,0,1,1,0,0,0
79,BOS,East,82,43,39,5,91,243,243,0,1,0,0,0,0
79,SEA,West,82,43,39,4,90,261,281,-20,1,0,0,0,0
79,NYI,East,82,42,40,5,89,267,247,20,1,1,0,0,0
79,VAN,West,82,42,40,5,89,249,254,-5,0,0,0,0,0
79,FLA,East,82,41,41,7,89,268,261,7,1,0,0,0,0
79,ANA,West,82,40,42,9,89,253,259,-6,0,0,0,0,0
79,MIN,West,82,39,43,8,86,243,232,11,0,0,0,0,0
79,STL,West,82,39,43,7,85,287,273,14,0,0,0,0,0
79,PHI,East,82,39,43,7,85,275,283,-8,0,0,0,0,0
79,OTT,East,82,37,45,11,85,235,250,-15,0,0,0,0,0
79,WSH,East,82,38,44,8,84,257,261,-4,0,0,0,0,0
79,MTL,East,82,36,46,9,81,238,249,-11,0,0,0,0,0
79,CHI,West,82,36,46,9,81,217,251,-34,0,0,0,0,0
79,DAL,West,82,34,48,12,80,234,261,-27,0,0,0,0,0
79,NJD,East,82,35,47,9,79,244,262,-18,0,0,0,0,0
79,CBJ,East,82,36,46,6,78,239,274,-35,0,0,0,0,0
79,WPG,West,82,35,47,8,78,235,250,-15,0,0,0,0,0
79,TOR,East,82,34,48,8,76,240,288,-48,0,0,0,0,0
79,CGY,West,82,33,49,4,70,235,276,-41,0,0,0,0,0
79,DET,East,82,27,55,10,64,198,290,-92,0,0,0,0,0
80,COL,West,82,54,28,4,112,321,267,54,1,0,0,0,0
80,TBL,East,82,50,32,6,106,266,249,17,1,1,0,0,0
80,VGK,West,82,48,34,9,105,280,255,25,1,0,0,0,0
80,OTT,East,82,50,32,3,103,253,222,31,1,1,0,0,0
80,CAR,East,82,49,33,3,101,291,262,29,1,1,1,1,1
80,PIT,East,82,47,35,7,101,274,245,29,1,0,0,0,0
80,NSH,West,82,47,35,2,96,281,257,24,1,0,0,0,0
80,MIN,West,82,44,38,7,95,286,279,7,1,0,0,0,0
80,PHI,East,82,43,39,9,95,241,221,20,1,1,1,0,0
80,STL,West,82,44,38,4,92,277,263,14,1,1,0,0,0
80,SJS,West,82,44,38,4,92,262,246,16,1,1,1,0,0
80,NYI,East,82,42,40,8,92,248,240,8,1,0,0,0,0
80,EDM,West,82,43,39,5,91,258,266,-8,1,1,0,0,0
80,WPG,West,82,42,40,6,90,254,269,-15,1,1,1,1,0
80,NJD,East,82,40,42,7,87,251,231,20,1,0,0,0,0
80,ANA,West,82,41,41,4,86,265,258,7,0,0,0,0,0
80,CBJ,East,82,39,43,8,86,256,238,18,1,0,0,0,0
80,SEA,West,82,39,43,7,85,247,268,-21,0,0,0,0,0
80,DET,East,82,39,43,7,85,240,268,-28,0,0,0,0,0
80,FLA,East,82,41,41,2,84,253,254,-1,0,0,0,0,0
80,WSH,East,82,39,43,6,84,234,234,0,0,0,0,0,0
80,NYR,East,82,40,42,3,83,258,270,-12,0,0,0,0,0
80,UTA,West,82,39,43,5,83,258,248,10,0,0,0,0,0
80,LAK,West,82,38,44,6,82,234,267,-33,0,0,0,0,0
80,DAL,West,82,36,46,10,82,265,269,-4,0,0,0,0,0
80,CGY,West,82,36,46,7,79,250,265,-15,0,0,0,0,0
80,TOR,East,82,35,47,9,79,285,296,-11,0,0,0,0,0
80,MTL,East,82,35,47,8,78,220,242,-22,0,0,0,0,0
80,VAN,West,82,34,48,10,78,208,259,-51,0,0,0,0,0
80,BOS,East,82,32,50,11,75,232,266,-34,0,0,0,0,0
80,BUF,East,82,31,51,7,69,233,260,-27,0,0,0,0,0
80,CHI,West,82,31,51,6,68,206,253,-47,0,0,0,0,0
81,COL,West,82,50,32,6,106,309,255,54,1,1,1,1,0
81,NYI,East,82,48,34,8,104,280,248,32,1,1,1,0,0
81,SEA,West,82,50,32,3,103,257,230,27,1,1,1,0,0
81,NYR,East,82,49,33,4,102,281,251,30,1,1,1,1,1
81,FLA,East,82,47,35,8,102,243,227,16,1,1,0,0,0
81,TBL,East,82,44,38,10,98,277,280,-3,1,0,0,0,0
81,CAR,East,82,46,36,5,97,286,293,-7,1,1,0,0,0
81,EDM,West,82,46,36,3,95,276,238,38,1,0,0,0,0
81,DET,East,82,44,38,6,94,271,259,12,1,0,0,0,0
81,DAL,West,82,43,39,8,94,246,227,19,1,1,0,0,0
81,WPG,West,82,42,40,9,93,238,226,12,1,0,0,0,0
81,STL,West,82,43,39,6,92,264,256,8,1,1,0,0,0
81,MTL,East,82,43,39,5,91,253,243,10,1,0,0,0,0
81,OTT,East,82,41,41,9,91,252,241,11,1,0,0,0,0
81,CGY,West,82,42,40,6,90,248,251,-3,1,0,0,0,0
81,WSH,East,82,41,41,8,90,242,245,-3,0,0,0,0,0
81,PIT,East,82,43,39,3,89,265,253,12,0,0,0,0,0
81,VGK,West,82,42,40,5,89,250,263,-13,1,0,0,0,0
81,PHI,East,82,41,41,6,88,270,267,3,0,0,0,0,0
81,NSH,West,82,41,41,4,86,244,257,-13,0,0,0,0,0
81,CBJ,East,82,37,45,12,86,256,244,12,0,0,0,0,0
81,NJD,East,82,38,44,9,85,257,276,-19,0,0,0,0,0
81,UTA,West,82,40,42,4,84,250,258,-8,0,0,0,0,0
81,BOS,East,82,40,42,3,83,244,265,-21,0,0,0,0,0
81,TOR,East,82,36,46,11,83,248,261,-13,0,0,0,0,0
81,LAK,West,82,37,45,8,82,247,272,-25,0,0,0,0,0
81,ANA,West,82,35,47,8,78,258,273,-15,0,0,0,0,0
81,SJS,West,82,34,48,7,75,242,254,-12,0,0,0,0,0
81,MIN,West,82,35,47,4,74,222,245,-23,0,0,0,0,0
81,BUF,East,82,33,49,6,72,238,263,-25,0,0,0,0,0
81,VAN,West,82,32,50,8,72,219,267,-48,0,0,0,0,0
81,CHI,West,82,29,53,7,65,226,271,-45,0,0,0,0,0
82,CGY,West,82,50,32,9,109,252,225,27,1,1,1,1,1
82,CAR,East,82,50,32,4,104,286,258,28,1,1,1,0,0
82,COL,West,82,49,33,5,103,301,252,49,1,1,1,0,0
82,PIT,East,82,48,34,7,103,289,248,41,1,0,0,0,0
82,OTT,East,82,48,34,4,100,254,241,13,1,0,0,0,0
82,LAK,West,82,46,36,7,99,278,272,6,1,1,0,0,0
82,WSH,East,82,46,36,5,97,258,232,26,1,0,0,0,0
82,STL,West,82,45,37,7,97,249,227,22,1,1,0,0,0
82,CBJ,East,82,45,37,5,95,246,235,11,1,1,0,0,0
82,DET,East,82,43,39,5,91,237,232,5,1,1,1,1,0
82,ANA,West,82,42,40,7,91,250,255,-5,1,0,0,0,0
82,MTL,East,82,38,44,15,91,257,260,-3,1,1,0,0,0
82,UTA,West,82,43,39,3,89,242,250,-8,1,0,0,0,0
82,PHI,East,82,40,42,9,89,282,264,18,1,0,0,0,0
82,NYR,East,82,39,43,11,89,256,257,-1,0,0,0,0,0
82,VGK,West,82,40,42,8,88,279,276,3,1,0,0,0,0
82,SJS,West,82,40,42,8,88,265,269,-4,1,0,0,0,0
82,TBL,East,82,41,41,5,87,255,257,-2,0,0,0,0,0
82,BUF,East,82,40,42,7,87,237,256,-19,0,0,0,0,0
82,NJD,East,82,37,45,12,86,242,256,-14,0,0,0,0,0
82,BOS,East,82,40,42,5,85,255,250,5,0,0,0,0,0
82,NSH,West,82,39,43,7,85,268,252,16,0,0,0,0,0
82,DAL,West,82,39,43,7,85,252,266,-14,0,0,0,0,0
82,MIN,West,82,39,43,7,85,241,261,-20,0,0,0,0,0
82,FLA,East,82,38,44,9,85,258,262,-4,0,0,0,0,0
82,CHI,West,82,37,45,10,84,223,240,-17,0,0,0,0,0
82,VAN,West,82,37,45,6,80,233,257,-24,0,0,0,0,0
82,TOR,East,82,34,48,12,80,239,245,-6,0,0,0,0,0
82,NYI,East,82,35,47,7,77,246,253,-7,0,0,0,0,0
82,SEA,West,82,35,47,7,77,241,262,-21,0,0,0,0,0
82,EDM,West,82,35,47,4,74,235,286,-51,0,0,0,0,0
82,WPG,West,82,34,48,4,72,228,278,-50,0,0,0,0,0
83,OTT,East,82,51,31,4,106,263,247,16,1,0,0,0,0
83,TBL,East,82,51,31,3,105,287,239,48,1,1,1,1,0
83,CAR,East,82,47,35,9,103,286,257,29,1,0,0,0,0
83,BOS,East,82,47,35,7,101,273,250,23,1,1,0,0,0
83,COL,West,82,47,35,4,98,279,242,37,1,1,0,0,0
83,EDM,West,82,45,37,8,98,267,246,21,1,0,0,0,0
83,NYI,East,82,46,36,5,97,267,243,24,1,0,0,0,0
83,LAK,West,82,46,36,4,96,251,253,-2,1,0,0,0,0
83,NJD,East,82,43,39,10,96,276,256,20,1,1,1,0,0
83,UTA,West,82,43,39,8,94,283,260,23,1,0,0,0,0
83,MTL,East,82,43,39,6,92,261,259,2,1,0,0,0,0
83,NSH,West,82,43,39,6,92,252,245,7,1,1,1,1,1
83,SEA,West,82,42,40,8,92,275,250,25,1,1,0,0,0
83,MIN,West,82,41,41,10,92,250,240,10,1,1,1,0,0
83,STL,West,82,45,37,1,91,251,260,-9,1,0,0,0,0
83,SJS,West,82,41,41,6,88,258,262,-4,0,0,0,0,0
83,FLA,East,82,40,42,7,87,269,269,0,1,1,0,0,0
83,BUF,East,82,40,42,5,85,264,242,22,0,0,0,0,0
83,VAN,West,82,36,46,13,85,229,254,-25,0,0,0,0,0
83,PHI,East,82,38,44,8,84,246,270,-24,0,0,0,0,0
83,CGY,West,82,37,45,10,84,246,265,-19,0,0,0,0,0
83,DAL,West,82,38,44,7,83,246,270,-24,0,0,0,0,0
83,VGK,West,82,38,44,6,82,269,266,3,0,0,0,0,0
83,NYR,East,82,38,44,6,82,259,271,-12,0,0,0,0,0
83,DET,East,82,37,45,8,82,243,250,-7,0,0,0,0,0
83,PIT,East,82,38,44,5,81,266,288,-22,0,0,0,0,0
83,CHI,West,82,38,44,5,81,221,254,-33,0,0,0,0,0
83,WSH,East,82,35,47,9,79,218,239,-21,0,0,0,0,0
83,WPG,West,82,37,45,4,78,217,275,-58,0,0,0,0,0
83,ANA,West,82,34,48,9,77,253,250,3,0,0,0,0,0
83,CBJ,East,82,36,46,3,75,250,279,-29,0,0,0,0,0
83,TOR,East,82,31,51,8,70,240,264,-24,0,0,0,0,0
84,MTL,East,82,50,32,4,104,258,226,32,1,1,0,0,0
84,NYI,East,82,49,33,5,103,293,260,33,1,0,0,0,0
84,TBL,East,82,50,32,2,102,272,253,19,1,1,0,0,0
84,PIT,East,82,48,34,6,102,302,262,40,1,1,1,0,0
84,VGK,West,82,49,33,3,101,267,238,29,1,1,0,0,0
84,NJD,East,82,46,36,7,99,257,231,26,1,0,0,0,0
84,PHI,East,82,45,37,7,97,277,250,27,1,0,0,0,0
84,CAR,East,82,44,38,8,96,282,272,10,1,1,1,1,1
84,NSH,West,82,43,39,9,95,279,249,30,1,0,0,0,0
84,WPG,West,82,42,40,9,93,219,236,-17,1,0,0,0,0
84,BUF,East,82,42,40,8,92,263,241,22,1,0,0,0,0
84,COL,West,82,44,38,2,90,297,286,11,1,1,1,0,0
84,CBJ,East,82,42,40,6,90,274,271,3,0,0,0,0,0
84,ANA,West,82,41,41,8,90,281,270,11,1,0,0,0,0
84,FLA,East,82,41,41,7,89,271,277,-6,0,0,0,0,0
84,STL,West,82,39,43,10,88,273,266,7,1,1,0,0,0
84,LAK,West,82,42,40,3,87,238,242,-4,1,1,1,1,0
84,UTA,West,82,40,42,7,87,262,267,-5,1,0,0,0,0
84,NYR,East,82,40,42,6,86,226,241,-15,0,0,0,0,0
84,SJS,West,82,38,44,10,86,259,256,3,0,0,0,0,0
84,CGY,West,82,37,45,12,86,239,264,-25,0,0,0,0,0
84,DET,East,82,38,44,9,85,249,269,-20,0,0,0,0,0
84,MIN,West,82,37,45,11,85,241,263,-22,0,0,0,0,0
84,WSH,East,82,36,46,13,85,220,230,-10,0,0,0,0,0
84,VAN,West,82,39,43,6,84,243,258,-15,0,0,0,0,0
84,EDM,West,82,38,44,7,83,262,285,-23,0,0,0,0,0
84,BOS,East,82,38,44,7,83,259,267,-8,0,0,0,0,0
84,SEA,West,82,38,44,7,83,253,265,-12,0,0,0,0,0
84,TOR,East,82,37,45,9,83,231,258,-27,0,0,0,0,0
84,DAL,West,82,38,44,6,82,244,261,-17,0,0,0,0,0
84,OTT,East,82,38,44,5,81,244,261,-17,0,0,0,0,0
84,CHI,West,82,23,59,15,61,209,269,-60,0,0,0,0,0
85,UTA,West,82,54,28,6,114,292,231,61,1,1,1,0,0
85,PIT,East,82,54,28,5,113,305,240,65,1,0,0,0,0
85,VGK,West,82,53,29,6,112,297,233,64,1,1,0,0,0
85,CAR,East,82,50,32,2,102,270,247,23,1,0,0,0,0
85,BOS,East,82,48,34,4,100,286,258,28,1,1,1,0,0
85,TBL,East,82,46,36,8,100,259,226,33,1,1,1,1,1
85,SJS,West,82,45,37,9,99,263,260,3,1,0,0,0,0
85,NYI,East,82,45,37,7,97,260,258,2,1,0,0,0,0
85,SEA,West,82,42,40,13,97,258,254,4,1,0,0,0,0
85,COL,West,82,47,35,2,96,292,254,38,1,1,1,1,0
85,NYR,East,82,45,37,6,96,260,236,24,1,0,0,0,0
85,PHI,East,82,43,39,9,95,273,252,21,1,1,0,0,0
85,STL,West,82,44,38,4,92,254,254,0,1,1,0,0,0
85,CGY,West,82,42,40,5,89,239,244,-5,1,0,0,0,0
85,CBJ,East,82,42,40,4,88,268,246,22,1,1,0,0,0
85,WPG,West,82,41,41,6,88,242,263,-21,1,0,0,0,0
85,NSH,West,82,38,44,11,87,261,271,-10,0,0,0,0,0
85,MTL,East,82,40,42,5,85,235,263,-28,0,0,0,0,0
85,FLA,East,82,40,42,3,83,245,265,-20,0,0,0,0,0
85,WSH,East,82,38,44,7,83,240,263,-23,0,0,0,0,0
85,DET,East,82,37,45,9,83,246,246,0,0,0,0,0,0
85,NJD,East,82,39,43,4,82,248,268,-20,0,0,0,0,0
85,DAL,West,82,37,45,8,82,235,269,-34,0,0,0,0,0
85,VAN,West,82,35,47,11,81,238,266,-28,0,0,0,0,0
85,MIN,West,82,36,46,6,78,222,240,-18,0,0,0,0,0
85,TOR,East,82,35,47,8,78,224,251,-27,0,0,0,0,0
85,OTT,East,82,34,48,10,78,248,274,-26,0,0,0,0,0
85,EDM,West,82,35,47,7,77,251,264,-13,0,0,0,0,0
85,LAK,West,82,33,49,8,74,248,280,-32,0,0,0,0,0
85,CHI,West,82,32,50,9,73,218,253,-35,0,0,0,0,0
85,BUF,East,82,31,51,8,70,230,247,-17,0,0,0,0,0
85,ANA,West,82,31,51,7,69,236,267,-31,0,0,0,0,0
86,EDM,West,82,55,27,3,113,290,221,69,1,0,0,0,0
86,NSH,West,82,46,36,11,103,301,257,44,1,1,1,0,0
86,SJS,West,82,48,34,6,102,263,240,23,1,1,1,1,1
86,STL,West,82,47,35,8,102,297,256,41,1,0,0,0,0
86,CAR,East,82,49,33,2,100,309,260,49,1,1,0,0,0
86,COL,West,82,48,34,2,98,300,260,40,1,1,0,0,0
86,PHI,East,82,46,36,4,96,267,256,11,1,1,1,0,0
86,DAL,West,82,45,37,6,96,284,245,39,1,0,0,0,0
86,TOR,East,82,44,38,6,94,244,244,0,1,1,0,0,0
86,ANA,West,82,43,39,8,94,282,257,25,1,0,0,0,0
86,NJD,East,82,43,39,8,94,251,256,-5,1,0,0,0,0
86,NYR,East,82,43,39,6,92,261,264,-3,1,1,1,1,0
86,MIN,West,82,43,39,5,91,278,270,8,1,1,0,0,0
86,PIT,East,82,43,39,2,88,296,279,17,1,0,0,0,0
86,FLA,East,82,39,43,10,88,258,266,-8,1,0,0,0,0
86,TBL,East,82,42,40,3,87,276,258,18,1,0,0,0,0
86,BOS,East,82,41,41,4,86,257,275,-18,0,0,0,0,0
86,OTT,East,82,40,42,6,86,263,274,-11,0,0,0,0,0
86,WSH,East,82,38,44,10,86,247,277,-30,0,0,0,0,0
86,LAK,West,82,40,42,5,85,246,250,-4,0,0,0,0,0
86,UTA,West,82,40,42,4,84,259,258,1,0,0,0,0,0
86,SEA,West,82,39,43,6,84,264,284,-20,0,0,0,0,0
86,MTL,East,82,39,43,6,84,239,247,-8,0,0,0,0,0
86,CBJ,East,82,38,44,7,83,248,274,-26,0,0,0,0,0
86,CGY,West,82,37,45,9,83,232,264,-32,0,0,0,0,0
86,DET,East,82,36,46,9,81,238,271,-33,0,0,0,0,0
86,VGK,West,82,36,46,6,78,262,271,-9,0,0,0,0,0
86,BUF,East,82,36,46,6,78,238,267,-29,0,0,0,0,0
86,WPG,West,82,34,48,6,74,234,266,-32,0,0,0,0,0
86,NYI,East,82,33,49,8,74,231,248,-17,0,0,0,0,0
86,CHI,West,82,33,49,8,74,202,245,-43,0,0,0,0,0
86,VAN,West,82,28,54,13,69,216,273,-57,0,0,0,0,0
87,CAR,East,82,55,27,2,112,291,223,68,1,1,1,1,1
87,TBL,East,82,50,32,11,111,264,242,22,1,1,0,0,0
87,DAL,West,82,52,30,3,107,272,233,39,1,1,0,0,0
87,COL,West,82,51,31,3,105,327,269,58,1,0,0,0,0
87,FLA,East,82,48,34,8,104,290,255,35,1,1,1,0,0
87,PIT,East,82,49,33,5,103,283,258,25,1,0,0,0,0
87,VGK,West,82,47,35,6,100,305,251,54,1,0,0,0,0
87,MTL,East,82,44,38,11,99,277,241,36,1,1,0,0,0
87,STL,West,82,45,37,8,98,270,252,18,1,1,1,0,0
87,CGY,West,82,47,35,3,97,268,247,21,1,0,0,0,0
87,BOS,East,82,46,36,5,97,270,254,16,1,0,0,0,0
87,DET,East,82,45,37,3,93,252,261,-9,1,0,0,0,0
87,LAK,West,82,44,38,4,92,270,266,4,1,1,0,0,0
87,UTA,West,82,44,38,3,91,273,273,0,1,1,1,1,0
87,NSH,West,82,41,41,9,91,242,238,4,1,0,0,0,0
87,TOR,East,82,40,42,10,90,241,239,2,1,0,0,0,0
87,OTT,East,82,41,41,6,88,272,264,8,0,0,0,0,0
87,EDM,West,82,40,42,5,85,256,265,-9,0,0,0,0,0
87,CBJ,East,82,40,42,5,85,242,261,-19,0,0,0,0,0
87,WPG,West,82,40,42,4,84,238,250,-12,0,0,0,0,0
87,NYR,East,82,38,44,8,84,273,267,6,0,0,0,0,0
87,SEA,West,82,37,45,10,84,265,269,-4,0,0,0,0,0
87,NJD,East,82,37,45,10,84,241,259,-18,0,0,0,0,0
87,BUF,East,82,38,44,5,81,211,253,-42,0,0,0,0,0
87,ANA,West,82,37,45,6,80,257,281,-24,0,0,0,0,0
87,SJS,West,82,35,47,8,78,230,257,-27,0,0,0,0,0
87,PHI,East,82,33,49,11,77,245,272,-27,0,0,0,0,0
87,MIN,West,82,32,50,9,73,245,269,-24,0,0,0,0,0
87,NYI,East,82,34,48,3,71,232,272,-40,0,0,0,0,0
87,VAN,West,82,29,53,7,65,239,292,-53,0,0,0,0,0
87,CHI,West,82,28,54,8,64,186,250,-64,0,0,0,0,0
87,WSH,East,82,25,57,10,60,213,257,-44,0,0,0,0,0
88,OTT,East,82,52,30,10,114,280,226,54,1,1,0,0,0
88,CAR,East,82,52,30,5,109,288,226,62,1,0,0,0,0
88,SEA,West,82,51,31,5,107,275,234,41,1,0,0,0,0
88,DAL,West,82,48,34,5,101,275,236,39,1,1,1,0,0
88,PHI,East,82,47,35,6,100,259,241,18,1,1,1,1,1
88,NJD,East,82,48,34,2,98,254,230,24,1,1,0,0,0
88,MIN,West,82,44,38,9,97,257,241,16,1,1,1,1,0
88,MTL,East,82,45,37,5,95,290,251,39,1,0,0,0,0
88,PIT,East,82,44,38,7,95,276,247,29,1,0,0,0,0
88,NSH,West,82,45,37,4,94,256,253,3,1,1,0,0,0
88,VGK,West,82,44,38,6,94,241,254,-13,1,0,0,0,0
88,TBL,East,82,43,39,8,94,267,270,-3,1,1,1,0,0
88,COL,West,82,44,38,4,92,296,270,26,1,0,0,0,0
88,UTA,West,82,43,39,5,91,247,256,-9,1,0,0,0,0
88,TOR,East,82,42,40,6,90,264,245,19,1,0,0,0,0
88,ANA,West,82,42,40,6,90,255,257,-2,1,1,0,0,0
88,NYR,East,82,41,41,8,90,286,254,32,0,0,0,0,0
88,CBJ,East,82,42,40,5,89,245,255,-10,0,0,0,0,0
88,EDM,West,82,43,39,2,88,270,261,9,0,0,0,0,0
88,LAK,West,82,41,41,5,87,248,260,-12,0,0,0,0,0
88,FLA,East,82,39,43,7,85,274,285,-11,0,0,0,0,0
88,SJS,West,82,38,44,9,85,231,259,-28,0,0,0,0,0
88,BOS,East,82,37,45,11,85,251,251,0,0,0,0,0,0
88,BUF,East,82,40,42,4,84,243,257,-14,0,0,0,0,0
88,WPG,West,82,38,44,8,84,239,245,-6,0,0,0,0,0
88,STL,West,82,38,44,4,80,232,257,-25,0,0,0,0,0
88,CGY,West,82,36,46,6,78,252,281,-29,0,0,0,0,0
88,DET,East,82,35,47,7,77,228,249,-21,0,0,0,0,0
88,NYI,East,82,30,52,5,65,249,303,-54,0,0,0,0,0
88,VAN,West,82,28,54,7,63,224,299,-75,0,0,0,0,0
88,CHI,West,82,25,57,13,63,200,268,-68,0,0,0,0,0
88,WSH,East,82,27,55,6,60,231,262,-31,0,0,0,0,0
89,OTT,East,82,51,31,5,107,284,255,29,1,0,0,0,0
89,BOS,East,82,50,32,7,107,265,227,38,1,1,1,0,0
89,PHI,East,82,50,32,6,106,271,253,18,1,1,0,0,0
89,EDM,West,82,50,32,4,104,275,266,9,1,0,0,0,0
89,CAR,East,82,48,34,4,100,281,240,41,1,1,1,1,0
89,PIT,East,82,47,35,6,100,282,257,25,1,0,0,0,0
89,CBJ,East,82,45,37,8,98,272,239,33,1,0,0,0,0
89,MTL,East,82,45,37,8,98,266,237,29,1,0,0,0,0
89,STL,West,82,44,38,10,98,270,246,24,1,0,0,0,0
89,DAL,West,82,43,39,8,94,282,262,20,1,0,0,0,0
89,NYR,East,82,42,40,10,94,249,235,14,1,1,0,0,0
