game_id,season,date,hometeam,awayteam,home_score,away_score
143732,20242025,2025-03-28,FLA,UTA,2.0,1.0
143733,20242025,2025-03-28,CAR,MTL,4.0,1.0
143734,20242025,2025-03-28,CBJ,VAN,7.0,6.0
143735,20242025,2025-03-28,WPG,NJD,4.0,0.0
143736,20242025,2025-03-28,CHI,VGK,3.0,5.0
143737,20242025,2025-03-28,ANA,NYR,5.0,4.0
143738,20242025,2025-03-29,PHI,BUF,7.0,4.0
143739,20242025,2025-03-29,TBL,NYI,5.0,3.0
143740,20242025,2025-03-29,COL,STL,1.0,2.0
143741,20242025,2025-03-29,MIN,NJD,2.0,5.0
143742,20242025,2025-03-29,NSH,VGK,1.0,3.0
143743,20242025,2025-03-29,OTT,CBJ,3.0,2.0
143744,20242025,2025-03-29,LAK,TOR,1.0,3.0
143745,20242025,2025-03-29,DET,BOS,2.0,1.0
143746,20242025,2025-03-29,EDM,CGY,3.0,2.0
143747,20242025,2025-03-29,SJS,NYR,1.0,6.0
143748,20242025,2025-03-29,SEA,DAL,1.0,5.0
143749,20242025,2025-03-30,FLA,MTL,2.0,4.0
143750,20242025,2025-03-30,WSH,BUF,5.0,8.0
143751,20242025,2025-03-30,WPG,VAN,3.0,1.0
143752,20242025,2025-03-30,CHI,UTA,2.0,5.0
143753,20242025,2025-03-30,PIT,OTT,1.0,0.0
143754,20242025,2025-03-30,CAR,NYI,6.0,4.0
143755,20242025,2025-03-30,ANA,TOR,2.0,3.0
143756,20242025,2025-03-30,LAK,SJS,8.0,1.0
143757,20242025,2025-03-31,NJD,MIN,3.0,2.0
143758,20242025,2025-03-31,PHI,NSH,2.0,1.0
143759,20242025,2025-03-31,COL,CGY,2.0,3.0
143760,20242025,2025-03-31,SEA,DAL,1.0,3.0
143761,20242025,2025-04-01,BOS,WSH,3.0,4.0
143762,20242025,2025-04-01,MTL,FLA,3.0,2.0
143763,20242025,2025-04-01,OTT,BUF,2.0,5.0
143764,20242025,2025-04-01,CBJ,NSH,8.0,4.0
143765,20242025,2025-04-01,NYI,TBL,1.0,4.0
143766,20242025,2025-04-01,STL,DET,2.0,1.0
143767,20242025,2025-04-01,UTA,CGY,3.0,1.0
143768,20242025,2025-04-01,VGK,EDM,2.0,3.0
143769,20242025,2025-04-01,ANA,SJS,4.0,3.0
143770,20242025,2025-04-01,LAK,WPG,4.0,1.0
143771,20242025,2025-04-02,NYR,MIN,5.0,4.0
143772,20242025,2025-04-02,CAR,WSH,5.0,1.0
143773,20242025,2025-04-02,TOR,FLA,3.0,2.0
143774,20242025,2025-04-02,CHI,COL,2.0,3.0
143775,20242025,2025-04-02,VAN,SEA,0.0,5.0
143776,20242025,2025-04-03,MTL,BOS,4.0,1.0
143777,20242025,2025-04-03,OTT,TBL,2.0,1.0
143778,20242025,2025-04-03,CBJ,COL,3.0,7.0
143779,20242025,2025-04-03,STL,PIT,5.0,4.0
143780,20242025,2025-04-03,DAL,NSH,5.0,1.0
143781,20242025,2025-04-03,UTA,LAK,2.0,4.0
143782,20242025,2025-04-03,CGY,ANA,4.0,1.0
143783,20242025,2025-04-03,VGK,WPG,0.0,4.0
143784,20242025,2025-04-03,SJS,EDM,2.0,3.0
143785,20242025,2025-04-04,DET,CAR,5.0,3.0
143786,20242025,2025-04-04,WSH,CHI,5.0,3.0
143787,20242025,2025-04-04,NYI,MIN,3.0,1.0
143788,20242025,2025-04-05,NJD,NYR,4.0,0.0
143789,20242025,2025-04-05,OTT,FLA,3.0,0.0
143790,20242025,2025-04-05,DAL,PIT,3.0,5.0
143791,20242025,2025-04-05,VAN,ANA,6.0,2.0
143792,20242025,2025-04-05,LAK,EDM,3.0,0.0
143793,20242025,2025-04-05,BOS,CAR,5.0,1.0
143794,20242025,2025-04-05,BUF,TBL,3.0,2.0
143795,20242025,2025-04-05,TOR,CBJ,5.0,0.0
143796,20242025,2025-04-05,MTL,PHI,3.0,2.0
143797,20242025,2025-04-05,STL,COL,5.0,4.0
143798,20242025,2025-04-05,UTA,WPG,4.0,1.0
143799,20242025,2025-04-05,CGY,VGK,2.0,3.0
143800,20242025,2025-04-05,SJS,SEA,1.0,5.0
143801,20242025,2025-04-06,NYI,WSH,4.0,1.0
143802,20242025,2025-04-06,MIN,DAL,3.0,2.0
143803,20242025,2025-04-06,OTT,CBJ,4.0,0.0
143804,20242025,2025-04-06,DET,FLA,2.0,1.0
143805,20242025,2025-04-06,BUF,BOS,6.0,3.0
143806,20242025,2025-04-06,CHI,PIT,3.0,1.0
143807,20242025,2025-04-06,NSH,MTL,1.0,2.0
143808,20242025,2025-04-06,VAN,VGK,2.0,3.0
143809,20242025,2025-04-07,NYR,TBL,1.0,5.0
143810,20242025,2025-04-07,WPG,STL,3.0,1.0
143811,20242025,2025-04-07,ANA,EDM,3.0,2.0
143812,20242025,2025-04-07,LAK,SEA,1.0,2.0
143813,20242025,2025-04-07,SJS,CGY,2.0,3.0
143814,20242025,2025-04-08,BUF,CAR,3.0,0.0
143815,20242025,2025-04-08,MTL,DET,4.0,1.0
143816,20242025,2025-04-08,FLA,TOR,3.0,1.0
143817,20242025,2025-04-08,NJD,BOS,2.0,7.0
143818,20242025,2025-04-08,CBJ,OTT,5.0,2.0
143819,20242025,2025-04-08,PIT,CHI,5.0,0.0
143820,20242025,2025-04-08,NSH,NYI,7.0,6.0
143821,20242025,2025-04-08,DAL,VAN,5.0,6.0
143822,20242025,2025-04-08,UTA,SEA,7.0,1.0
143823,20242025,2025-04-08,COL,VGK,3.0,2.0
143824,20242025,2025-04-09,TBL,TOR,3.0,4.0
143825,20242025,2025-04-09,NYR,PHI,5.0,8.0
143826,20242025,2025-04-09,MIN,SJS,8.0,7.0
143827,20242025,2025-04-09,EDM,STL,4.0,3.0
143828,20242025,2025-04-09,ANA,CGY,4.0,3.0
143829,20242025,2025-04-10,BOS,CHI,2.0,5.0
143830,20242025,2025-04-10,FLA,DET,4.0,1.0
143831,20242025,2025-04-10,WSH,CAR,5.0,4.0
143832,20242025,2025-04-10,CBJ,BUF,3.0,2.0
143833,20242025,2025-04-10,NYI,NYR,2.0,9.0
143834,20242025,2025-04-10,DAL,WPG,0.0,4.0
143835,20242025,2025-04-10,COL,VAN,1.0,4.0
143836,20242025,2025-04-10,UTA,NSH,3.0,4.0
143837,20242025,2025-04-10,VGK,SEA,2.0,1.0
143838,20242025,2025-04-10,LAK,ANA,6.0,1.0
143839,20242025,2025-04-11,OTT,MTL,5.0,2.0
143840,20242025,2025-04-11,TBL,DET,3.0,4.0
143841,20242025,2025-04-11,NJD,PIT,2.0,4.0
143842,20242025,2025-04-11,EDM,SJS,4.0,2.0
143843,20242025,2025-04-11,CGY,MIN,4.0,2.0
143844,20242025,2025-04-12,PHI,NYI,4.0,3.0
143845,20242025,2025-04-12,CAR,NYR,7.0,3.0
143846,20242025,2025-04-12,LAK,COL,5.0,4.0
143847,20242025,2025-04-12,FLA,BUF,3.0,2.0
143848,20242025,2025-04-12,TOR,MTL,1.0,0.0
143849,20242025,2025-04-12,CBJ,WSH,7.0,0.0
143850,20242025,2025-04-12,CHI,WPG,4.0,5.0
143851,20242025,2025-04-12,DAL,UTA,3.0,5.0
143852,20242025,2025-04-12,VAN,MIN,2.0,3.0
143853,20242025,2025-04-12,VGK,NSH,5.0,3.0
143854,20242025,2025-04-12,SEA,STL,4.0,3.0
143855,20242025,2025-04-13,OTT,PHI,4.0,3.0
143856,20242025,2025-04-13,NJD,NYI,0.0,1.0
143857,20242025,2025-04-13,PIT,BOS,1.0,4.0
143858,20242025,2025-04-13,CAR,TOR,1.0,4.0
143859,20242025,2025-04-13,TBL,BUF,7.0,4.0
143860,20242025,2025-04-13,WSH,CBJ,1.0,4.0
143861,20242025,2025-04-13,WPG,EDM,1.0,4.0
143862,20242025,2025-04-13,CGY,SJS,5.0,2.0
143863,20242025,2025-04-13,ANA,COL,2.0,4.0
143864,20242025,2025-04-14,MTL,CHI,3.0,4.0
143865,20242025,2025-04-14,DET,DAL,6.0,4.0
143866,20242025,2025-04-14,FLA,NYR,3.0,5.0
143867,20242025,2025-04-14,NSH,UTA,3.0,7.0
143868,20242025,2025-04-14,EDM,LAK,0.0,5.0
143869,20242025,2025-04-14,VAN,SJS,2.0,1.0
143870,20242025,2025-04-15,BOS,NJD,4.0,5.0
143871,20242025,2025-04-15,BUF,TOR,0.0,4.0
143872,20242025,2025-04-15,OTT,CHI,3.0,4.0
143873,20242025,2025-04-15,TBL,FLA,5.0,1.0
143874,20242025,2025-04-15,PHI,CBJ,0.0,3.0
143875,20242025,2025-04-15,NYI,WSH,1.0,3.0
143876,20242025,2025-04-15,STL,UTA,6.0,1.0
143877,20242025,2025-04-15,MIN,ANA,3.0,2.0
143878,20242025,2025-04-15,CGY,VGK,5.0,4.0
143879,20242025,2025-04-15,SEA,LAK,5.0,6.0
143880,20242025,2025-04-16,MTL,CAR,4.0,2.0
143881,20242025,2025-04-16,WPG,ANA,2.0,1.0
143882,20242025,2025-04-16,NJD,DET,2.0,5.0
143883,20242025,2025-04-16,NSH,DAL,5.0,1.0
143884,20242025,2025-04-16,VAN,VGK,1.0,4.0
143885,20242025,2025-04-16,SJS,EDM,0.0,3.0
143232,20242025,2025-04-17,LAK,CGY,1.0,5.0
143886,20242025,2025-04-17,BUF,PHI,5.0,4.0
143887,20242025,2025-04-17,TOR,DET,4.0,3.0
143888,20242025,2025-04-17,OTT,CAR,7.0,5.0
143889,20242025,2025-04-17,NYR,TBL,4.0,0.0
143890,20242025,2025-04-17,PIT,WSH,5.0,2.0
143891,20242025,2025-04-17,CBJ,NYI,6.0,1.0
171301,20252026,2025-10-07,FLA,CHI,3.0,2.0
171302,20252026,2025-10-07,NYR,PIT,0.0,3.0
171303,20252026,2025-10-07,LAK,COL,1.0,4.0
171304,20252026,2025-10-08,TOR,MTL,5.0,2.0
171305,20252026,2025-10-08,WSH,BOS,1.0,3.0
171306,20252026,2025-10-08,EDM,CGY,3.0,4.0
171307,20252026,2025-10-08,VGK,LAK,5.0,6.0
171308,20252026,2025-10-09,BOS,CHI,4.0,3.0
171309,20252026,2025-10-09,BUF,NYR,0.0,4.0
171310,20252026,2025-10-09,DET,MTL,1.0,5.0
171311,20252026,2025-10-09,TBL,OTT,4.0,5.0
171312,20252026,2025-10-09,FLA,PHI,2.0,1.0
171313,20252026,2025-10-09,PIT,NYI,4.0,3.0
171314,20252026,2025-10-09,CAR,NJD,6.0,3.0
171315,20252026,2025-10-09,STL,MIN,0.0,5.0
171316,20252026,2025-10-09,NSH,CBJ,2.0,1.0
171317,20252026,2025-10-09,WPG,DAL,4.0,5.0
171318,20252026,2025-10-09,COL,UTA,2.0,1.0
171319,20252026,2025-10-09,VAN,CGY,5.0,1.0
171320,20252026,2025-10-09,SJS,VGK,3.0,4.0
171321,20252026,2025-10-09,SEA,ANA,3.0,1.0
171322,20252026,2025-10-11,WPG,LAK,3.0,2.0
171323,20252026,2025-10-11,CGY,STL,2.0,4.0
171324,20252026,2025-10-11,BOS,BUF,3.0,1.0
171325,20252026,2025-10-11,DET,TOR,6.0,3.0
171326,20252026,2025-10-11,TBL,NJD,3.0,5.0
171327,20252026,2025-10-11,FLA,OTT,6.0,2.0
171328,20252026,2025-10-11,NYI,WSH,2.0,4.0
171329,20252026,2025-10-11,PIT,NYR,1.0,6.0
171330,20252026,2025-10-11,CAR,PHI,4.0,3.0
171331,20252026,2025-10-11,CHI,MTL,2.0,3.0
171332,20252026,2025-10-11,NSH,UTA,2.0,3.0
171333,20252026,2025-10-11,MIN,CBJ,4.0,7.0
171334,20252026,2025-10-11,COL,DAL,4.0,5.0
171335,20252026,2025-10-11,EDM,VAN,3.0,1.0
171336,20252026,2025-10-11,SJS,ANA,6.0,7.0
171337,20252026,2025-10-11,SEA,VGK,2.0,1.0
171338,20252026,2025-10-12,NYR,WSH,0.0,1.0
171339,20252026,2025-10-13,BUF,COL,1.0,3.0
171340,20252026,2025-10-13,BOS,TBL,3.0,4.0
171341,20252026,2025-10-13,OTT,NSH,1.0,4.0
171342,20252026,2025-10-13,NYI,WPG,2.0,5.0
171343,20252026,2025-10-13,TOR,DET,2.0,3.0
171344,20252026,2025-10-13,PHI,FLA,5.0,2.0
171345,20252026,2025-10-13,CBJ,NJD,2.0,3.0
171346,20252026,2025-10-13,VAN,STL,2.0,5.0
171347,20252026,2025-10-13,MIN,LAK,4.0,3.0
171348,20252026,2025-10-13,CHI,UTA,3.0,1.0
171349,20252026,2025-10-14,TOR,NSH,7.0,4.0
171350,20252026,2025-10-14,MTL,SEA,5.0,4.0
171351,20252026,2025-10-14,NYR,EDM,0.0,2.0
171352,20252026,2025-10-14,WSH,TBL,3.0,2.0
171353,20252026,2025-10-14,CGY,VGK,2.0,4.0
171354,20252026,2025-10-14,DAL,MIN,5.0,2.0
171355,20252026,2025-10-14,SJS,CAR,1.0,5.0
171356,20252026,2025-10-14,ANA,PIT,4.0,3.0
171357,20252026,2025-10-15,BUF,OTT,8.0,4.0
171358,20252026,2025-10-15,DET,FLA,4.0,1.0
171359,20252026,2025-10-15,STL,CHI,3.0,8.0
171360,20252026,2025-10-15,UTA,CGY,3.0,1.0
171361,20252026,2025-10-16,TOR,NYR,2.0,1.0
171362,20252026,2025-10-16,MTL,NSH,3.0,2.0
171363,20252026,2025-10-16,OTT,SEA,4.0,3.0
171364,20252026,2025-10-16,NJD,FLA,3.0,1.0
171365,20252026,2025-10-16,NYI,EDM,4.0,2.0
171366,20252026,2025-10-16,PHI,WPG,2.0,5.0
171367,20252026,2025-10-16,CBJ,COL,1.0,4.0
171368,20252026,2025-10-16,DAL,VAN,3.0,5.0
171369,20252026,2025-10-16,VGK,BOS,6.0,5.0
171370,20252026,2025-10-16,ANA,CAR,1.0,4.0
171371,20252026,2025-10-16,LAK,PIT,2.0,4.0
171372,20252026,2025-10-17,DET,TBL,2.0,1.0
171373,20252026,2025-10-17,WSH,MIN,5.0,1.0
171374,20252026,2025-10-17,CHI,VAN,2.0,3.0
171375,20252026,2025-10-17,UTA,SJS,6.0,3.0
171376,20252026,2025-10-18,BUF,FLA,3.0,0.0
171377,20252026,2025-10-18,OTT,NYI,4.0,5.0
171378,20252026,2025-10-18,NJD,EDM,5.0,3.0
171379,20252026,2025-10-18,TOR,SEA,3.0,4.0
171380,20252026,2025-10-18,MTL,NYR,3.0,4.0
171381,20252026,2025-10-18,PHI,MIN,2.0,1.0
171382,20252026,2025-10-18,CBJ,TBL,3.0,2.0
171383,20252026,2025-10-18,STL,DAL,3.0,1.0
171384,20252026,2025-10-18,WPG,NSH,4.0,1.0
171385,20252026,2025-10-18,COL,BOS,4.0,1.0
171386,20252026,2025-10-18,LAK,CAR,3.0,4.0
171387,20252026,2025-10-18,VGK,CGY,6.0,1.0
171388,20252026,2025-10-18,SJS,PIT,0.0,3.0
171389,20252026,2025-10-19,WSH,VAN,3.0,4.0
171390,20252026,2025-10-19,DET,EDM,4.0,2.0
171391,20252026,2025-10-19,CHI,ANA,2.0,1.0
171392,20252026,2025-10-19,UTA,BOS,3.0,2.0
171393,20252026,2025-10-20,NYR,MIN,1.0,3.0
171394,20252026,2025-10-20,PHI,SEA,5.0,2.0
171395,20252026,2025-10-20,MTL,BUF,4.0,2.0
171396,20252026,2025-10-20,CGY,WPG,1.0,2.0
171397,20252026,2025-10-20,VGK,CAR,4.0,1.0
171398,20252026,2025-10-21,TOR,NJD,2.0,5.0
171399,20252026,2025-10-21,OTT,EDM,2.0,3.0
171400,20252026,2025-10-21,NYI,SJS,4.0,3.0
171401,20252026,2025-10-21,PIT,VAN,5.0,1.0
171402,20252026,2025-10-21,WSH,SEA,4.0,1.0
171403,20252026,2025-10-21,BOS,FLA,3.0,4.0
171404,20252026,2025-10-21,STL,LAK,1.0,2.0
171405,20252026,2025-10-21,NSH,ANA,2.0,5.0
171406,20252026,2025-10-21,DAL,CBJ,1.0,5.0
171407,20252026,2025-10-21,UTA,COL,4.0,3.0
171408,20252026,2025-10-22,NJD,MIN,4.0,1.0
171409,20252026,2025-10-22,BUF,DET,4.0,2.0
171410,20252026,2025-10-22,CGY,MTL,1.0,2.0
171411,20252026,2025-10-23,BOS,ANA,5.0,7.0
171412,20252026,2025-10-23,OTT,PHI,2.0,1.0
171413,20252026,2025-10-23,TBL,CHI,2.0,3.0
171414,20252026,2025-10-23,FLA,PIT,3.0,5.0
171415,20252026,2025-10-23,NYI,DET,7.0,2.0
171416,20252026,2025-10-23,NYR,SJS,5.0,6.0
171417,20252026,2025-10-23,STL,UTA,4.0,7.0
171418,20252026,2025-10-23,NSH,VAN,2.0,1.0
171419,20252026,2025-10-23,DAL,LAK,2.0,3.0
171420,20252026,2025-10-23,WPG,SEA,0.0,3.0
171421,20252026,2025-10-23,COL,CAR,4.0,5.0
171422,20252026,2025-10-23,EDM,MTL,6.0,5.0
171423,20252026,2025-10-24,BUF,TOR,5.0,3.0
171424,20252026,2025-10-24,NJD,SJS,3.0,1.0
171425,20252026,2025-10-24,CBJ,WSH,1.0,5.0
171426,20252026,2025-10-24,WPG,CGY,5.0,3.0
171427,20252026,2025-10-25,PHI,NYI,4.0,3.0
171428,20252026,2025-10-25,BOS,COL,3.0,2.0
171429,20252026,2025-10-25,TBL,ANA,4.0,3.0
171430,20252026,2025-10-25,FLA,VGK,3.0,0.0
171431,20252026,2025-10-25,MIN,UTA,2.0,6.0
171432,20252026,2025-10-25,TOR,BUF,4.0,3.0
171433,20252026,2025-10-25,DET,STL,6.0,4.0
171434,20252026,2025-10-25,PIT,CBJ,4.0,5.0
171435,20252026,2025-10-25,WSH,OTT,1.0,7.0
171436,20252026,2025-10-25,VAN,MTL,3.0,4.0
171437,20252026,2025-10-25,NSH,LAK,5.0,4.0
171438,20252026,2025-10-25,DAL,CAR,3.0,2.0
171439,20252026,2025-10-25,SEA,EDM,3.0,2.0
171440,20252026,2025-10-26,NJD,COL,4.0,3.0
171441,20252026,2025-10-26,TBL,VGK,2.0,1.0
171442,20252026,2025-10-26,MIN,SJS,5.0,6.0
171443,20252026,2025-10-26,WPG,UTA,2.0,3.0
171444,20252026,2025-10-26,CHI,LAK,1.0,3.0
171445,20252026,2025-10-26,NSH,DAL,2.0,3.0
171446,20252026,2025-10-26,CGY,NYR,5.0,1.0
171447,20252026,2025-10-26,VAN,EDM,4.0,3.0
171448,20252026,2025-10-27,PIT,STL,6.0,3.0
171449,20252026,2025-10-27,OTT,BOS,7.0,2.0
171450,20252026,2025-10-28,PHI,PIT,3.0,2.0
171451,20252026,2025-10-28,TOR,CGY,4.0,3.0
171452,20252026,2025-10-28,BUF,CBJ,3.0,4.0
171453,20252026,2025-10-28,FLA,ANA,2.0,3.0
171454,20252026,2025-10-28,BOS,NYI,5.0,2.0
171455,20252026,2025-10-28,CAR,VGK,3.0,6.0
171456,20252026,2025-10-28,NSH,TBL,2.0,5.0
171457,20252026,2025-10-28,MIN,WPG,3.0,4.0
171458,20252026,2025-10-28,STL,DET,2.0,5.0
171459,20252026,2025-10-28,DAL,WSH,1.0,0.0
171460,20252026,2025-10-28,CHI,OTT,7.0,3.0
171461,20252026,2025-10-28,COL,NJD,8.0,4.0
171462,20252026,2025-10-28,EDM,UTA,6.0,3.0
171463,20252026,2025-10-28,VAN,NYR,0.0,2.0
171464,20252026,2025-10-28,SEA,MTL,3.0,4.0
171465,20252026,2025-10-28,SJS,LAK,3.0,4.0
171466,20252026,2025-10-29,CBJ,TOR,6.0,3.0
171467,20252026,2025-10-30,BOS,BUF,4.0,3.0
171468,20252026,2025-10-30,OTT,CGY,4.0,3.0
171469,20252026,2025-10-30,TBL,DAL,2.0,1.0
171470,20252026,2025-10-30,PHI,NSH,4.0,1.0
171471,20252026,2025-10-30,CAR,NYI,6.0,2.0
171472,20252026,2025-10-30,STL,VAN,3.0,4.0
171473,20252026,2025-10-30,MIN,PIT,1.0,4.0
171474,20252026,2025-10-30,WPG,CHI,6.0,3.0
171475,20252026,2025-10-30,EDM,NYR,3.0,4.0
171476,20252026,2025-10-30,SJS,NJD,5.0,2.0
171477,20252026,2025-10-30,LAK,DET,3.0,4.0
171478,20252026,2025-10-31,VGK,COL,2.0,4.0
171479,20252026,2025-10-31,WSH,NYI,1.0,3.0
171480,20252026,2025-10-31,ANA,DET,5.0,2.0
171481,20252026,2025-11-01,BOS,CAR,2.0,1.0
171482,20252026,2025-11-01,WPG,PIT,5.0,2.0
171483,20252026,2025-11-01,NSH,CGY,4.0,2.0
171484,20252026,2025-11-01,SJS,COL,3.0,2.0
171485,20252026,2025-11-01,FLA,DAL,4.0,3.0
171486,20252026,2025-11-01,BUF,WSH,4.0,3.0
171487,20252026,2025-11-01,MTL,OTT,4.0,3.0
171488,20252026,2025-11-01,PHI,TOR,2.0,5.0
171489,20252026,2025-11-01,CBJ,STL,3.0,2.0
171490,20252026,2025-11-01,MIN,VAN,5.0,2.0
171491,20252026,2025-11-01,LAK,NJD,1.0,4.0
171492,20252026,2025-11-01,EDM,CHI,3.0,2.0
171493,20252026,2025-11-01,SEA,NYR,2.0,3.0
171494,20252026,2025-11-02,UTA,TBL,2.0,4.0
171495,20252026,2025-11-02,NYI,CBJ,3.0,2.0
171496,20252026,2025-11-02,PHI,CGY,1.0,2.0
171497,20252026,2025-11-02,ANA,NJD,4.0,1.0
171498,20252026,2025-11-02,SJS,DET,2.0,3.0
171499,20252026,2025-11-03,TOR,PIT,4.0,3.0
171500,20252026,2025-11-03,STL,EDM,3.0,2.0
171501,20252026,2025-11-03,NSH,VAN,4.0,5.0
171502,20252026,2025-11-03,SEA,CHI,3.0,1.0
171503,20252026,2025-11-04,BUF,UTA,1.0,2.0
171504,20252026,2025-11-04,MTL,PHI,4.0,5.0
171505,20252026,2025-11-04,NYI,BOS,3.0,4.0
171506,20252026,2025-11-04,NYR,CAR,0.0,3.0
171507,20252026,2025-11-04,DAL,EDM,4.0,3.0
171508,20252026,2025-11-04,MIN,NSH,3.0,2.0
171509,20252026,2025-11-04,COL,TBL,3.0,2.0
171510,20252026,2025-11-04,VGK,DET,1.0,0.0
171511,20252026,2025-11-04,ANA,FLA,7.0,3.0
171512,20252026,2025-11-04,LAK,WPG,3.0,0.0
171513,20252026,2025-11-05,TOR,UTA,5.0,3.0
171514,20252026,2025-11-05,WSH,STL,6.0,1.0
171515,20252026,2025-11-05,CGY,CBJ,5.0,1.0
171516,20252026,2025-11-05,VAN,CHI,2.0,5.0
171517,20252026,2025-11-05,SEA,SJS,1.0,6.0
171518,20252026,2025-11-06,BOS,OTT,3.0,2.0
171519,20252026,2025-11-06,BUF,STL,0.0,3.0
171520,20252026,2025-11-06,NJD,MTL,4.0,3.0
171521,20252026,2025-11-06,PIT,WSH,5.0,3.0
171522,20252026,2025-11-06,CAR,MIN,4.0,3.0
171523,20252026,2025-11-06,NSH,PHI,1.0,3.0
171524,20252026,2025-11-06,DAL,ANA,5.0,7.0
171525,20252026,2025-11-06,VGK,TBL,3.0,6.0
171526,20252026,2025-11-06,LAK,FLA,2.0,5.0
171527,20252026,2025-11-07,DET,NYR,1.0,4.0
171528,20252026,2025-11-07,NYI,MIN,2.0,5.0
171529,20252026,2025-11-07,CGY,CHI,0.0,4.0
171530,20252026,2025-11-07,SJS,WPG,2.0,1.0
171531,20252026,2025-11-08,NJD,PIT,2.0,1.0
171532,20252026,2025-11-08,PHI,OTT,2.0,3.0
171533,20252026,2025-11-08,NSH,DAL,4.0,5.0
171534,20252026,2025-11-08,TOR,BOS,3.0,5.0
171535,20252026,2025-11-08,MTL,UTA,6.0,2.0
171536,20252026,2025-11-08,TBL,WSH,3.0,2.0
171537,20252026,2025-11-08,NYR,NYI,0.0,5.0
171538,20252026,2025-11-08,CAR,BUF,6.0,3.0
171539,20252026,2025-11-08,STL,SEA,3.0,4.0
171540,20252026,2025-11-08,EDM,COL,1.0,9.0
171541,20252026,2025-11-08,VAN,CBJ,4.0,3.0
171542,20252026,2025-11-08,VGK,ANA,3.0,4.0
171543,20252026,2025-11-08,SJS,FLA,3.0,1.0
171544,20252026,2025-11-09,DET,CHI,1.0,5.0
171545,20252026,2025-11-09,PIT,LAK,2.0,3.0
171546,20252026,2025-11-09,TOR,CAR,4.0,5.0
171547,20252026,2025-11-09,OTT,UTA,4.0,2.0
171548,20252026,2025-11-09,DAL,SEA,2.0,1.0
171549,20252026,2025-11-09,MIN,CGY,2.0,0.0
171550,20252026,2025-11-09,VAN,COL,4.0,5.0
171551,20252026,2025-11-09,ANA,WPG,4.0,1.0
171552,20252026,2025-11-10,NJD,NYI,2.0,3.0
171553,20252026,2025-11-10,NYR,NSH,6.0,3.0
171554,20252026,2025-11-10,EDM,CBJ,5.0,4.0
171555,20252026,2025-11-10,VGK,FLA,2.0,3.0
171556,20252026,2025-11-11,BOS,TOR,5.0,3.0
171557,20252026,2025-11-11,MTL,LAK,1.0,5.0
171558,20252026,2025-11-11,OTT,DAL,2.0,3.0
171559,20252026,2025-11-11,CAR,WSH,1.0,4.0
171560,20252026,2025-11-11,STL,CGY,3.0,2.0
171561,20252026,2025-11-11,MIN,SJS,1.0,2.0
171562,20252026,2025-11-11,COL,ANA,4.0,1.0
171563,20252026,2025-11-11,VAN,WPG,3.0,5.0
171564,20252026,2025-11-11,SEA,CBJ,1.0,2.0
171565,20252026,2025-11-12,TBL,NYR,3.0,7.0
171566,20252026,2025-11-12,PHI,EDM,1.0,2.0
171567,20252026,2025-11-12,UTA,BUF,5.0,2.0
171568,20252026,2025-11-12,CHI,NJD,3.0,4.0
171569,20252026,2025-11-13,TOR,LAK,3.0,4.0
171570,20252026,2025-11-13,MTL,DAL,0.0,7.0
171571,20252026,2025-11-13,OTT,BOS,5.0,3.0
171572,20252026,2025-11-13,DET,ANA,6.0,3.0
171573,20252026,2025-11-13,FLA,WSH,6.0,3.0
171574,20252026,2025-11-13,CBJ,EDM,5.0,4.0
171575,20252026,2025-11-13,COL,BUF,6.0,3.0
171576,20252026,2025-11-13,CGY,SJS,2.0,0.0
171577,20252026,2025-11-13,VGK,NYI,3.0,4.0
171578,20252026,2025-11-13,SEA,WPG,5.0,3.0
171579,20252026,2025-11-14,NSH,PIT,2.0,1.0
171580,20252026,2025-11-14,CAR,VAN,4.0,3.0
171581,20252026,2025-11-14,STL,PHI,5.0,6.0
171582,20252026,2025-11-14,UTA,NYI,2.0,3.0
171583,20252026,2025-11-15,FLA,TBL,1.0,3.0
171584,20252026,2025-11-15,MIN,ANA,2.0,0.0
171585,20252026,2025-11-15,MTL,BOS,2.0,3.0
171586,20252026,2025-11-15,OTT,LAK,0.0,1.0
171587,20252026,2025-11-15,DET,BUF,4.0,5.0
171588,20252026,2025-11-15,WSH,NJD,2.0,3.0
171589,20252026,2025-11-15,CAR,EDM,3.0,4.0
171590,20252026,2025-11-15,CBJ,NYR,1.0,2.0
171591,20252026,2025-11-15,CHI,TOR,3.0,2.0
171592,20252026,2025-11-15,STL,VGK,1.0,4.0
171593,20252026,2025-11-15,DAL,PHI,5.0,1.0
171594,20252026,2025-11-15,CGY,WPG,3.0,4.0
171595,20252026,2025-11-15,SEA,SJS,4.0,1.0
171596,20252026,2025-11-16,PIT,NSH,4.0,0.0
171597,20252026,2025-11-16,TBL,VAN,2.0,6.0
171598,20252026,2025-11-16,MIN,VGK,3.0,2.0
171599,20252026,2025-11-16,NYR,DET,1.0,2.0
171600,20252026,2025-11-16,COL,NYI,4.0,1.0
171601,20252026,2025-11-17,BOS,CAR,1.0,3.0
171602,20252026,2025-11-17,BUF,EDM,5.0,1.0
171603,20252026,2025-11-17,FLA,VAN,8.0,5.0
171604,20252026,2025-11-17,WSH,LAK,2.0,1.0
171605,20252026,2025-11-17,CBJ,MTL,4.0,3.0
171606,20252026,2025-11-17,ANA,UTA,3.0,2.0
