gameid,team,date,gf,ga,g_plusminus,xg_plusminus,poss_value,off_the_puck,gax,gsax,xga,pass_carry_dump,faceoff_def,rookie_F,rookie_D,rookie_G,xgf,xga_target
91581,MTL,2022-12-15,2.0,5.0,-3.0,-3.0,-0.09858781361306426,0.3641297107631698,0.038984596800092336,0.4754509343981496,1.7048217776245873,-0.02610991385969349,-0.07247789975337074,0.0,1.048780487804878,0.0,2.001002001226876,2.8896653812844324
91582,TBL,2022-12-15,4.0,1.0,3.0,3.0,0.28783933534403683,2.797303755858569,0.01385084573873318,0.041241619148712945,0.42548970850084245,0.42567428285388814,-0.13783494750985117,0.0,0.46341463414634143,0.3902439024390244,4.516795510193329,1.6410703469300678
91583,WSH,2022-12-15,1.0,2.0,-1.0,-1.0,0.31843700967154953,2.8522313908743437,0.05701968458773264,-0.004272478860640375,-0.8368804975094759,0.388004737045311,-0.06956772737376166,0.0,0.09756097560975607,0.5609756097560976,2.924496690742668,2.079488944844345
91584,BOS,2022-12-15,2.0,2.0,0.0,0.0,0.6728862257644338,3.8694073532350566,-0.1488376809963053,0.47614723292829997,-1.601854177122679,0.5830438401328707,0.0898423856315631,0.0,0.0,0.0,3.584976280166295,2.0068630201858424
91585,NJD,2022-12-15,1.0,2.0,-1.0,-1.0,0.32352649837316916,1.973443507422864,-0.050196734842173255,0.3414047502955007,-1.0718542183553201,0.35397437542094845,-0.030447877047779227,0.0,0.0,0.0,2.6272620104136872,1.367767124611418
91586,FLA,2022-12-15,2.0,4.0,-2.0,-2.0,0.329486571430116,2.9985506816117686,-0.006332924912508194,-0.014688818282715177,-0.2726483585171547,0.23629217072861466,0.09319440070150126,0.0,0.3902439024390244,0.0,2.2737736876006283,4.6463760628830695
91587,CAR,2022-12-15,3.0,2.0,1.0,1.0,0.2158022097924162,3.3261045788135566,-0.346103260137805,0.08829962942062888,-2.3514308222531044,0.1952712403445485,0.02053096944786764,0.0,0.0,0.6341463414634146,4.863040712894882,1.0576948538073339
91588,NYR,2022-12-15,3.0,1.0,2.0,2.0,0.46720980114116073,4.174105448909983,-0.4354170081792351,0.4617211243246304,-0.2849986780861657,0.5353309204283354,-0.06812111928717461,0.0,0.5365853658536586,0.0,1.9868929773801929,2.3246151939965767
91589,WPG,2022-12-15,2.0,1.0,1.0,1.0,0.5125734541935669,2.462061266104713,-0.07433023205914836,0.5264382875339303,-0.23076938295590205,0.5819448181010487,-0.06937136390748162,0.0,0.14634146341463417,0.0,3.966449717583602,1.7433628425933407
91590,CHI,2022-12-15,1.0,4.0,-3.0,-3.0,-0.24455346369335962,-0.7574847731742613,-0.2472837427636996,0.0012688479163707744,1.3524259009527921,-0.16340081180292,-0.08115265189043956,0.0,0.29268292682926833,0.6097560975609756,1.7375137007329593,2.727094210684304
91591,COL,2022-12-15,2.0,4.0,-2.0,-2.0,-0.08852083498264642,1.189377247036291,0.010990033865387964,0.4446509774767876,-0.01079245073256263,0.09507908201785473,-0.18359991700050116,0.0,0.7560975609756098,0.0,2.989654693112243,3.009550665155987
91592,EDM,2022-12-15,3.0,3.0,0.0,0.0,0.3689512249881276,3.317382878893418,-0.01710951071441895,0.06242309716397482,-0.1862219834948452,0.44489487393948157,-0.07594364895135411,0.0,0.19512195121951215,0.2682926829268293,3.671094587829426,2.302374433900697
91593,MIN,2022-12-16,4.0,1.0,3.0,3.0,0.16092759132399978,3.050760048224835,0.17064719347474425,-0.12951614516484805,-1.2901841708862194,0.21987248654722327,-0.05894489522322355,0.0,0.0,0.0,4.058314050373153,2.501070705649909
91594,CGY,2022-12-16,2.0,5.0,-3.0,-3.0,0.029761339353131508,2.1637571309556702,0.055575074857513194,0.15923201792492167,-0.6046115994108463,0.024237361804518208,0.005523977548613357,0.0,1.024390243902439,0.0,2.4065109471557657,3.246572211268357
91595,ARI,2022-12-16,5.0,4.0,1.0,1.0,-0.4051552958545107,-0.5915979878014157,0.35090138686575145,0.17869989494855562,1.3911638167416303,-0.19866747600207477,-0.2064878198524359,0.0,0.2195121951219512,0.0,3.0319655233761313,3.166431126126554
91596,BOS,2022-12-17,4.0,2.0,2.0,2.0,0.6167603631086356,4.0016308042520246,-0.20916162646791436,0.07037091626911457,-1.6460001382750227,0.5342703729655183,0.08248999014311721,0.0,0.0,0.0,5.504928491020118,3.109275243477892
91597,DET,2022-12-17,3.0,6.0,-3.0,-3.0,-0.08332154307276898,1.0395894745588505,-0.16392994461858146,0.37652898137232893,0.39175159798692927,-0.04618679626619141,-0.03713474680657768,0.0,0.0,0.0,3.2551202812464846,4.4819225727696885
91598,EDM,2022-12-17,3.0,4.0,-1.0,-1.0,0.40811070878307076,3.543015874220208,-0.0321821975689177,0.06486074195408353,-0.32620615808559794,0.45970525955376423,-0.051594550770693554,0.0,0.14634146341463417,0.24390243902439024,4.4614509261737085,1.7499366948031834
91599,CAR,2022-12-17,5.0,4.0,1.0,1.0,0.21109488839301016,3.292115595431817,-0.30754197034766373,0.23656992862029833,-2.4737162537472726,0.18649971457629969,0.024595173816710437,0.0,0.0,0.09756097560975607,3.169593697180969,2.9359348824364173
91600,PHI,2022-12-17,3.0,6.0,-3.0,-3.0,-0.3195565821444103,-1.6723495178866434,-0.2600848927105386,0.16878405379644765,0.3976398251254129,-0.17138544451322146,-0.14817113763118883,0.0,0.1707317073170732,0.0,3.286792780680121,5.2283102595829405
91601,MTL,2022-12-17,1.0,5.0,-4.0,-4.0,-0.10821116417897711,0.09003163770675893,-0.02847786714250726,0.44422933521288366,1.5705175516753611,-0.11851390744913931,0.010302743270162198,0.0,0.9512195121951219,0.0,1.902095432276834,3.672164892079305
91602,WSH,2022-12-17,5.0,2.0,3.0,3.0,0.28506400886543104,2.818202884818729,-0.0712801238539711,0.006542510543945279,-0.8041036413574122,0.3506614166845141,-0.0655974078190833,0.0,0.07317073170731703,0.5365853658536586,1.9078213534085087,2.7948638837551694
91603,NJD,2022-12-17,2.0,4.0,-2.0,-2.0,0.19320149785147883,1.8616849181715833,-0.05334947574110929,-0.15788720527749198,-1.1208473250862374,0.23738008583088568,-0.04417858797940681,0.0,0.46341463414634143,0.6829268292682926,2.6097133610164756,2.533179237390866
91604,ARI,2022-12-17,2.0,5.0,-3.0,-3.0,-0.3796896749956925,-0.18797687480548236,0.43083304584808624,-0.3474541626410794,1.3159543228524542,-0.16634297012296173,-0.21334670487273072,0.0,0.19512195121951215,0.7317073170731707,2.813767340732741,5.526786625385283
91605,COL,2022-12-17,3.0,1.0,2.0,2.0,-0.06960303519313764,1.323460599795566,-0.03145167960547522,0.3763718948962905,-0.0685798020344246,0.11853104032847665,-0.18813407552161432,0.0,0.7317073170731707,0.0,3.2303787855198625,1.5073113518883439
91606,VGK,2022-12-17,2.0,5.0,-3.0,-3.0,0.08241134539722345,1.3901201779222465,-0.30402636049192727,0.3186418822523334,-0.31055854937912714,0.10771396963498583,-0.02530262423776241,0.0,0.5609756097560976,0.024390243902439046,1.5176328344386962,2.542113221192264
91607,VAN,2022-12-17,1.0,5.0,-4.0,-4.0,0.1252977689828611,1.7906342144513494,0.2381848604523481,0.12291821502381663,0.9612220769641132,0.16825266033145023,-0.04295489134858916,0.0,0.0,0.4878048780487805,1.0813565357238988,1.9986281986348349
91608,LAK,2022-12-17,2.0,2.0,0.0,0.0,0.1446660473537382,2.3115755797448685,0.06709592244651802,-0.11039613264205236,-1.5414706974713082,0.2668312798926146,-0.12216523253887648,0.0,0.4390243902439024,0.8536585365853658,3.2688380663166754,2.521775035536847
91609,MIN,2022-12-18,4.0,2.0,2.0,2.0,0.18032670285409583,3.341062097997442,0.15980360172977082,0.2388750947609176,-1.3375818072354742,0.24656101785761275,-0.06623431500351691,0.0,0.0,0.29268292682926833,2.0434247436933184,3.1595974146039207
91610,CAR,2022-12-18,3.0,2.0,1.0,1.0,0.23863687472757855,3.360536731118281,-0.25811657456598586,0.07412409324902347,-2.511998616705828,0.20796619954447562,0.030670675183102816,0.0,0.0,0.6097560975609756,2.5947041100007446,2.8996757880668165
91611,CHI,2022-12-18,1.0,7.0,-6.0,-6.0,-0.2864100321933338,-0.7624574576962488,-0.3100336188310985,0.010491753303545959,1.487609950406798,-0.1932344340821186,-0.09317559811121515,0.0,0.24390243902439024,0.5853658536585367,2.497017996094656,3.1477709932951212
91612,SEA,2022-12-18,3.0,2.0,1.0,1.0,0.07920696297296266,1.9652652913568474,0.22402473848825655,0.09159159406534848,0.3252020344476649,0.1988149660208216,-0.11960800304785892,0.0,0.0,0.0,2.061272922146595,1.8863841785932889
91613,SJS,2022-12-18,2.0,5.0,-3.0,-3.0,0.05359104325661851,0.6210728223670218,-0.23223873954660204,-0.0047055764779534385,-0.5118282084383864,0.07200601006660208,-0.018414966809983453,0.0,0.6829268292682926,0.0,3.0365175062324843,2.620434058539101
91614,CBJ,2022-12-19,1.0,2.0,-1.0,-1.0,0.13732137865378988,-0.016190557950501144,-0.0699034949341602,0.024281245962805592,0.9667940564282725,0.25326933696015236,-0.11594795830636237,0.0,1.8536585365853657,0.6829268292682926,1.8213879599352363,4.538002186804078
91615,WSH,2022-12-19,4.0,3.0,1.0,1.0,0.32675469605730123,2.76062514807946,0.05050905174913064,0.03820121218961421,-0.9310736268918008,0.42222488843760136,-0.09547019238030041,0.0,0.04878048780487809,0.5121951219512195,3.345844447088897,1.7293578042881563
91616,BOS,2022-12-19,7.0,3.0,4.0,4.0,0.6086182866074462,4.055182407197588,-0.2029931530710772,0.4924286879625566,-1.6968613911322845,0.5230257853016398,0.0855925013058065,0.0,0.0,0.0,2.186095733079126,2.9574432477238566
91617,NSH,2022-12-19,4.0,3.0,1.0,1.0,-0.042430313416299804,1.5694122614635837,-0.6131147640193237,0.2634493989585731,-0.02089117924162008,0.07392467166095752,-0.11635498507725732,0.0,0.7560975609756098,0.0,2.8050291478284612,2.753967362863479
91618,COL,2022-12-19,0.0,0.0,0.0,0.0,-0.10313539254161808,1.414976149459156,-0.05749853102382649,0.368760573081222,-0.26442315522138177,0.07410195919984044,-0.17723735174145855,0.0,1.024390243902439,0.0,4.2862513238214905,1.3555783134070183
91619,VGK,2022-12-19,2.0,3.0,-1.0,-1.0,0.0906399821908269,1.4911045935550833,-0.28846564066682123,0.14099647153773703,-0.4048565726855499,0.12115684285567438,-0.030516860664847496,0.0,0.5365853658536586,0.12195121951219512,4.213830264343422,1.30070815986255
91620,ARI,2022-12-19,2.0,3.0,-1.0,-1.0,-0.39352208234045427,-0.07911507098428838,0.2756300852650081,0.06318096401663864,1.25598236852462,-0.16148264560000536,-0.23203943674044886,0.0,0.1707317073170732,0.0,3.0288747027516374,1.688103526772466
91621,VAN,2022-12-19,1.0,5.0,-4.0,-4.0,0.09118408912599274,1.4591526626749989,0.22022133780626138,0.0773029599020843,0.858547031079272,0.1696634303706966,-0.0784793412447039,0.0,0.0,0.46341463414634143,2.207723595318388,2.606848432100381
91622,PHI,2022-12-20,5.0,3.0,2.0,2.0,-0.36130158211317637,-1.1911532158821734,-0.1725650018948702,0.1387843178339582,0.6933184631746697,-0.2192226172362851,-0.1420789648768912,0.0,0.14634146341463417,0.0,3.181679438101129,2.2187177137820986
91623,PIT,2022-12-20,3.0,2.0,1.0,1.0,0.36725285606899694,2.9997033836037295,-0.26670310200502056,0.3216849771899658,-0.5186891387771886,0.3755112710430114,-0.00825841497401449,0.0,0.24390243902439024,0.0,2.075186584377661,2.5033982672030133
91624,CAR,2022-12-20,4.0,1.0,3.0,3.0,0.22122255704124374,3.321732852780209,-0.2034210188675841,0.1032067728172304,-2.477584327621301,0.19866476500023947,0.0225577920410041,0.0,0.0,0.5853658536585367,2.158626660471782,3.766222567879593
91625,TOR,2022-12-20,4.0,1.0,3.0,3.0,0.4708150415303192,3.6336607467108073,-0.031045986377703103,0.3304463297288542,-0.22140810341133554,0.5428498987989849,-0.07203485726866556,0.0,0.6585365853658536,0.24390243902439024,4.556348332946075,1.3052846531500095
91626,WPG,2022-12-20,5.0,1.0,4.0,4.0,0.42645354356541093,1.6484092762412776,-0.06510464791534236,-0.038166650457701096,-0.48628319470288356,0.5042199314602317,-0.07776638789482074,0.0,0.7317073170731706,0.4390243902439024,2.500651970913168,2.882117378932893
91627,SEA,2022-12-20,5.0,2.0,3.0,3.0,0.0870279108626537,1.97368193341889,0.23725054344502483,-0.03447134883461124,0.15816726360142686,0.2009713612866202,-0.1139434504239665,0.0,0.0,0.0,3.701603375957346,2.9303329562535514
91628,LAK,2022-12-20,4.0,1.0,3.0,3.0,0.16681844556833256,2.370788471422289,0.04876327636709488,-0.10170560862449175,-1.5336271969974609,0.2827995992563853,-0.11598115368805272,0.0,0.41463414634146345,0.8292682926829268,4.171428239205847,2.7116564659518128
91629,SJS,2022-12-20,3.0,7.0,-4.0,-4.0,-0.11011815664534931,0.07455091556555885,-0.344187005300038,0.07874553543270828,-0.5251194921596206,-0.060813573716886074,-0.049304582928463125,0.0,0.6585365853658536,0.0,2.1695179584203252,3.8141291409265214
91630,FLA,2022-12-21,2.0,4.0,-2.0,-2.0,0.08283583047914185,2.963402670665943,0.14761849959406578,0.04860436271346268,-0.4611986590538233,0.047640641595713365,0.03519518888342856,0.0,0.31707317073170727,0.0,4.070522280875591,3.6900163040845686
91631,DET,2022-12-21,7.0,4.0,3.0,3.0,-0.1372640668135249,0.8719072830162965,-0.13435910719037292,0.3760490038066173,0.36857005440755186,-0.0874070725125049,-0.04985699430102006,0.0,0.0,0.0,4.190343355701767,3.191765661002138
91632,COL,2022-12-21,2.0,1.0,1.0,1.0,-0.06777525860677866,1.707155066022158,-0.16346772334040655,0.41462701828759874,-0.2105426703218659,0.11564342801541866,-0.18341868662219737,0.0,0.975609756097561,0.0,2.6233868363196957,2.169657502789046
91633,CHI,2022-12-21,2.0,4.0,-2.0,-2.0,-0.21967040336304378,-0.713115694388668,-0.30943961896945194,-0.29296090721435225,1.472472462582833,-0.14384411530448263,-0.07582628805856106,0.0,1.5853658536585367,0.24390243902439024,2.517445552221034,3.6237062874133676
91634,DAL,2022-12-21,3.0,6.0,-3.0,-3.0,0.019064996291077045,1.6454584175622828,-0.012245469980972715,0.19848856939053133,-0.6518217059884426,0.05691234205113327,-0.03784734576005603,0.0,0.0,0.0,2.7708404525183106,3.395158347615503
91635,VGK,2022-12-21,5.0,2.0,3.0,3.0,0.10828920149022674,1.5898503275265377,-0.34464448681221505,0.2861209739545989,-0.4671421834104303,0.14527380877245435,-0.036984607282227674,0.0,0.5121951219512195,0.0,3.425220897072,2.1239589504548393
91636,ANA,2022-12-21,1.0,4.0,-3.0,-3.0,-0.31815434149534033,-0.7122326385551648,-0.021444599979169317,-0.06722739373179235,1.5217323071122404,-0.18770355204499684,-0.13045078945034344,0.0,0.0,0.7804878048780488,1.577025646634865,4.374684486130718
91637,TOR,2022-12-22,4.0,3.0,1.0,1.0,0.4235207382624841,3.0994336682020296,-0.03274886732858945,0.07332559160358192,-0.326367741618071,0.4382411385638181,-0.014720400301333854,0.0,0.6341463414634146,0.0,3.2141659426270084,1.969238393008713
91638,PIT,2022-12-22,3.0,4.0,-1.0,-1.0,0.3847103064957758,2.80325425983309,-0.2783786393939699,0.29637228882868255,-0.5582709125105858,0.38559804240056095,-0.000887735904785145,0.0,0.2195121951219512,0.0,2.661473001469854,3.1514787105261326
91639,NYR,2022-12-22,5.0,3.0,2.0,2.0,0.5472865280369988,4.176883521763541,-0.3427757267661242,0.4013604367768294,-0.17208351249018752,0.5904819575496905,-0.04319542951269159,0.0,0.4390243902439024,0.0,3.082118865451775,1.5731497934320902
91640,OTT,2022-12-22,2.0,3.0,-1.0,-1.0,0.454680847377599,2.6207701219164843,-0.39313742294376736,0.3063953644217025,-0.2773131657846063,0.5149722603152858,-0.06029141293768673,0.0,1.0,0.0,2.0051613777759476,4.282215859158895
91641,BOS,2022-12-22,3.0,2.0,1.0,1.0,0.5906253166144744,3.972915477164979,-0.0872076078388951,0.06069163902239352,-1.5868365398657411,0.49733005982566814,0.09329525678880607,0.0,0.0,0.0,2.446417611034124,2.320839655585583
91642,VAN,2022-12-22,5.0,5.0,0.0,0.0,0.22881370146082114,2.2653791803254526,0.2369946646124688,0.061861322106695496,1.1220482474737914,0.3057664238979301,-0.076952722437109,0.0,0.0,0.4390243902439024,2.961011476960269,2.9912355579435808
91643,LAK,2022-12-22,4.0,3.0,1.0,1.0,0.1886179066637247,2.0163040451046217,0.09680208693556416,-0.05974804001020451,-1.4621097417108813,0.2847026295471082,-0.09608472288338352,0.0,0.19512195121951215,0.8048780487804879,3.42220638733124,2.377965793362816
91644,SJS,2022-12-22,5.0,2.0,3.0,3.0,-0.13636612299029227,0.1098613049342862,-0.2880519621097833,0.0075522204672589174,-0.29751579374256626,-0.07839216368277419,-0.057973959307517975,0.0,0.6341463414634146,0.0,4.292317840154285,2.313442877784838
91645,NJD,2022-12-23,3.0,4.0,-1.0,-1.0,0.3031488457894248,2.0982914553223093,-0.09381475548360116,0.2712011894393681,-0.7032416435776047,0.35365671225479933,-0.05050786646537438,0.0,1.2926829268292683,0.1707317073170732,2.3965810585068583,1.8044109684415188
91646,OTT,2023-02-27,6.0,2.0,4.0,4.0,0.4726972721491253,2.2607113299190162,-0.30357077062662075,0.2965804269011175,0.22061552180082578,0.5048111258419133,-0.03211385369278816,0.0,0.0,0.0,4.753615101450124,2.5695091377128887
91647,CAR,2022-12-23,6.0,5.0,1.0,1.0,0.4114332950103097,4.3398541914587065,-0.14204785344216309,0.22641858360862444,-2.3830057432917853,0.3238621869445377,0.08757110806577184,0.0,0.0,0.04878048780487809,3.775827653356828,3.350727877463214
91648,BUF,2023-03-04,5.0,3.0,2.0,2.0,0.16207868938000797,2.6620077751704656,0.2715184652650388,0.3027713088622436,1.1822622130264775,0.25349015477489767,-0.0914114653948896,0.0,0.0,0.1707317073170732,3.02754067548085,3.510355670470746
91649,WSH,2022-12-23,4.0,1.0,3.0,3.0,0.35431225772114006,3.034438688037957,-0.12658851377795832,0.012203769542187173,-1.141044485459441,0.44760151049000246,-0.09328925276886249,0.0,0.0,0.4878048780487805,3.033539303462019,3.301028873655009
91650,NYI,2022-12-23,5.0,1.0,4.0,4.0,0.09530144283781934,0.2276743817701926,0.11915403310601588,0.6466074575812553,0.010684291097835558,0.18161796054778495,-0.08631651770996558,0.0,1.0,0.0,3.4865130011457928,1.9250753223313941
91651,NSH,2022-12-23,2.0,3.0,-1.0,-1.0,0.09346264560985529,1.69759960013137,-0.6160312492106139,0.26968128914776746,0.1980764173685093,0.21252158600348894,-0.11905894039363372,0.0,0.0,0.0,4.009188613330472,3.52033320744522
91652,CHI,2022-12-23,5.0,2.0,3.0,3.0,-0.20209093417432727,-0.807686735554462,-0.30050278906497097,-0.09707012229842359,1.5745426849490534,-0.13026201155067435,-0.07182892262365295,0.0,1.5365853658536586,0.8292682926829268,2.5074248866003517,2.030857490492054
91653,DAL,2022-12-23,4.0,2.0,2.0,2.0,0.026574069176172922,1.6239339033703786,0.0018800134276327307,0.13076293960445262,-0.5217829863300485,0.06817543122296377,-0.04160136204679076,0.0,0.0,0.0,3.4593950118578456,1.7518753665499387
91654,EDM,2022-12-23,2.0,5.0,-3.0,-3.0,0.48501048122960677,3.841801475903991,0.10380433816243974,0.02672474782384605,-0.46456648049474664,0.5286707261796151,-0.0436602449500082,0.0,0.07317073170731703,0.19512195121951215,2.907499040593391,3.90210005256813
91655,ARI,2022-12-23,1.0,1.0,0.0,0.0,-0.3735882491145405,0.0684735092299153,0.19428915776023667,-0.03680518625204645,1.024533713891582,-0.14119814345537218,-0.23239010565916826,0.0,0.12195121951219512,0.0,1.9916703265626,1.6914969006029419
91656,VGK,2022-12-23,4.0,4.0,0.0,0.0,0.13925814469679154,1.3961342569102069,-0.24184210240362145,0.30472382272651216,-0.43041841452078033,0.14306655392602005,-0.003808409229228539,0.0,1.3902439024390243,0.0,4.531461911625231,1.810354414104946
91657,ANA,2022-12-23,2.0,3.0,-1.0,-1.0,-0.3124246491495358,-0.7091468282018145,-0.05243328391301329,-0.06468184833275636,1.4688533260800172,-0.1898015113008637,-0.12262313784867218,0.0,0.0,0.7560975609756098,1.8489016672829126,2.4703637955826756
91658,OTT,2022-12-27,2.0,2.0,0.0,0.0,0.4392053620993169,2.741999618466837,-0.2821155482647356,0.32575526485421163,-0.14619882228875344,0.5296153079739075,-0.09040994587459071,0.0,0.9512195121951219,0.0,2.969386212935209,4.756880977889519
91659,CAR,2022-12-27,3.0,0.0,3.0,3.0,0.38689381037897075,4.29761058737702,-0.15136268330003136,0.1762716884424904,-2.3257951316084315,0.3173300213332345,0.06956378904573604,0.0,0.0,0.024390243902439046,4.072783222014549,1.594471926975526
91660,NYR,2022-12-27,0.0,4.0,-4.0,-4.0,0.540747230002841,4.159177616132906,-0.2829329757912244,0.4255651265463235,-0.15541841895033545,0.5830042964961025,-0.04225706649326161,0.0,0.41463414634146345,0.0,2.395490626920946,3.629972868366168
